w,vector_semantico
atmospheres,"['aura', 'standard_atmosphere', 'atmospheric_state', 'atmosphere', 'ambience', 'atm', 'air', 'standard_pressure', 'ambiance']",Radio Emission of the Moon and Planet
angle,"['slant', 'weight', 'tip', 'lean', 'tilt', 'angle', 'fish', 'Angle']",Radio Emission of the Moon and Planet
suggest,"['intimate', 'indicate', 'advise', 'hint', 'suggest', 'paint_a_picture', 'propose', 'evoke']",Radio Emission of the Moon and Planet
measured,"['quantify', 'mensural', 'deliberate', 'evaluate', 'mensurate', 'assess', 'value', 'metric', 'calculated', 'appraise', 'careful', 'metrical', 'valuate', 'mensurable', 'measured', 'measure', 'measure_out']",Radio Emission of the Moon and Planet
changes,"['exchange', 'switch', 'change', 'convert', 'shift', 'modify', 'alter', 'alteration', 'vary', 'commute', 'modification', 'transfer', 'interchange', 'variety', 'deepen']",Radio Emission of the Moon and Planet
e.g.,"['e.g.', 'for_example', 'for_instance']",Radio Emission of the Moon and Planet
referred,"['cite', 'refer', 'consult', 'bear_on', 'come_to', 'touch', 'touch_on', 'have-to_doe_with', 'bring_up', 'name', 'look_up', 'denote', 'pertain', 'mention', 'relate', 'concern', 'advert']",Radio Emission of the Moon and Planet
cycles,"['rhythm', 'wheel', 'round', 'pedal', 'motorbike', 'bicycle', 'hertz', 'cps', 'cycles/second', 'bike', 'cycle_per_second', 'oscillation', 'motorcycle', 'cycle', 'Hz']",Radio Emission of the Moon and Planet
sizable,"['ample', 'sizeable', 'goodish', 'healthy', 'respectable', 'tidy', 'hefty', 'sizable', 'goodly']",Radio Emission of the Moon and Planet
reflected,"['mull', 'chew_over', 'mull_over', 'ruminate', 'meditate', 'shine', 'think_over', 'contemplate', 'reverberate', 'excogitate', 'ponder', 'reflected', 'muse', 'reflect', 'speculate']",Radio Emission of the Moon and Planet
diameter,"['diam', 'diameter']",Radio Emission of the Moon and Planet
recently,"['lately', 'latterly', 'recently', 'late', 'of_late']",Radio Emission of the Moon and Planet
when,[],Radio Emission of the Moon and Planet
summarized,"['sum_up', 'summarize', 'sum', 'summarise', 'resume']",Radio Emission of the Moon and Planet
non-thermal,[],Radio Emission of the Moon and Planet
At,"['at', 'astatine', 'atomic_number_85', 'At']",Radio Emission of the Moon and Planet
graphical,"['graphical', 'graphic', 'in_writing']",Radio Emission of the Moon and Planet
enough,"['sufficiency', 'adequate', 'decent', 'enough', 'plenty']",Radio Emission of the Moon and Planet
reaches,"['orbit', 'ambit', 'grasp', 'reach_out', 'strive', 'achieve', 'touch', 'compass', 'pass_on', 'range', 'extend_to', 'get_hold_of', 'accomplish', 'progress_to', 'reaching', 'give', 'strain', 'scope', 'pass', 'stretch', 'turn_over', 'gain', 'get_to', 'hit', 'contact', 'hand', 'reach', 'make', 'attain', 'arrive_at', 'get_through']",Radio Emission of the Moon and Planet
since,[],Radio Emission of the Moon and Planet
accurate,"['exact', 'precise', 'accurate']",Radio Emission of the Moon and Planet
case,"['event', 'font', 'eccentric', 'instance', 'shell', 'typeface', 'lawsuit', 'pillowcase', 'cause', 'character', 'type', 'example', 'showcase', 'sheath', 'guinea_pig', 'casing', 'suit', 'grammatical_case', 'pillow_slip', 'subject', 'encase', ""typesetter's_case"", 'incase', 'causa', 'vitrine', ""compositor's_case"", 'case', 'slip', 'face', 'caseful', 'display_case', 'fount']",Radio Emission of the Moon and Planet
previously,"['previously', 'antecedently']",Radio Emission of the Moon and Planet
radiation,"['radiation_therapy', 'radioactivity', 'actinotherapy', 'radiation_syndrome', 'radiotherapy', 'radiation', 'irradiation', 'radiation_sickness']",Radio Emission of the Moon and Planet
with,[],Radio Emission of the Moon and Planet
set,"['determined', 'sic', 'adjust', 'Seth', 'mark', 'laid', 'circle', 'specify', 'band', 'limit', 'typeset', 'rig', 'go_under', 'situated', 'countersink', 'position', 'solidifying', 'coif', 'fix', 'localize', 'correct', 'plant', 'fit', 'arrange', 'located', 'placed', 'dictated', 'hardening', 'set_up', 'dress', 'readiness', 'curing', 'put', 'jell', 'coiffure', 'determine', 'fructify', 'solidification', 'hardened', 'lot', 'coiffe', 'place', 'gear_up', 'define', 'go_down', 'rigid', 'do', 'pose', 'congeal', 'Set', 'primed', 'localise', 'lay_out', 'lay', 'fixed', 'exercise_set', 'ready', 'prepare', 'stage_set', 'set', 'bent']",Radio Emission of the Moon and Planet
good,"['goodness', 'ripe', 'well', 'secure', 'dependable', 'honest', 'effective', 'trade_good', 'beneficial', 'in_effect', 'undecomposed', 'right', 'adept', 'serious', 'just', 'commodity', 'full', 'skilful', 'estimable', 'honorable', 'in_force', 'unspoiled', 'near', 'skillful', 'proficient', 'salutary', 'safe', 'expert', 'thoroughly', 'upright', 'dear', 'respectable', 'soundly', 'sound', 'practiced', 'good', 'unspoilt']",Radio Emission of the Moon and Planet
included,"['let_in', 'include', 'admit', 'included']",Radio Emission of the Moon and Planet
specifically,['specifically'],Radio Emission of the Moon and Planet
presumably,"['presumptively', 'presumably']",Radio Emission of the Moon and Planet
use,"['utilise', 'habituate', 'use_of_goods_and_services', 'use', 'economic_consumption', 'employ', 'manipulation', 'utilisation', 'exercise', 'apply', 'utilization', 'role', 'practice', 'expend', 'utilize', 'usance', 'function', 'usage', 'habit', 'enjoyment', 'consumption', 'purpose', 'employment']",Radio Emission of the Moon and Planet
varied,"['diverge', 'change', 'depart', 'varied', 'alter', 'motley', 'vary', 'deviate', 'variegate', 'wide-ranging']",Radio Emission of the Moon and Planet
surface,"['open', 'control_surface', 'rise', 'come_out', 'turn_up', 'coat', 'surface', 'rise_up', 'show_up', 'come_on', 'airfoil', 'aerofoil', ""Earth's_surface"", 'come_up']",Radio Emission of the Moon and Planet
practical,"['hardheaded', 'pragmatic', 'virtual', 'hard-nosed', 'practical']",Radio Emission of the Moon and Planet
Research,"['enquiry', 'research', 'search', 'inquiry', 'explore']",Radio Emission of the Moon and Planet
sinusoidal,['sinusoidal'],Radio Emission of the Moon and Planet
subtended,"['subtend', 'delimit']",Radio Emission of the Moon and Planet
must,"['moldiness', 'must', 'mustiness']",Radio Emission of the Moon and Planet
using,"['victimisation', 'utilise', 'habituate', 'using', 'apply', 'use', 'exploitation', 'practice', 'expend', 'employ', 'utilize', 'victimization']",Radio Emission of the Moon and Planet
Naval,['naval'],Radio Emission of the Moon and Planet
Gaussian,['Gaussian'],Radio Emission of the Moon and Planet
amplitude,"['bountifulness', 'bounty', 'amplitude']",Radio Emission of the Moon and Planet
50-foot,[],Radio Emission of the Moon and Planet
side,"['slope', 'position', 'incline', 'face', 'side_of_meat', 'side', 'English']",Radio Emission of the Moon and Planet
chap.,[],Radio Emission of the Moon and Planet
began,"['set_out', 'get_down', 'lead_off', 'start_out', 'commence', 'set_about', 'start', 'begin', 'get']",Radio Emission of the Moon and Planet
moon's,[],Radio Emission of the Moon and Planet
not,"['not', 'non']",Radio Emission of the Moon and Planet
apparently,"['plainly', 'evidently', 'plain', 'on_the_face_of_it', 'patently', 'ostensibly', 'seemingly', 'obviously', 'manifestly', 'apparently']",Radio Emission of the Moon and Planet
wave,"['flap', 'wafture', 'Wave', 'moving_ridge', 'brandish', 'curl', 'flourish', 'undulation', 'undulate', 'roll', 'waving', 'wave', 'beckon']",Radio Emission of the Moon and Planet
8,"['ogdoad', 'octonary', 'VIII', 'eighter', 'octad', 'eight', 'eighter_from_Decatur', 'viii', 'octet', '8']",Radio Emission of the Moon and Planet
Since,[],Radio Emission of the Moon and Planet
reducing,"['contract', 'dilute', 'cut', 'keep_down', 'repress', 'trim', 'thin_out', 'subjugate', 'scale_down', 'shrink', 'deoxidise', 'abridge', 'deoxidize', 'decoct', 'lose_weight', 'subdue', 'foreshorten', 'boil_down', 'cut_back', 'slim_down', 'come_down', 'shorten', 'trim_back', 'abbreviate', 'quash', 'slenderize', 'trim_down', 'cut_down', 'reduction', 'slim', 'reducing', 'thin', 'melt_off', 'bring_down', 'reduce', 'concentrate', 'tighten']",Radio Emission of the Moon and Planet
1.25-cm,[],Radio Emission of the Moon and Planet
depths,"['depth', 'profoundness', 'astuteness', 'deepness', 'profundity']",Radio Emission of the Moon and Planet
amplifying,"['amplify', 'overdraw', 'hyperbolize', 'exaggerate', 'hyperbolise', 'overstate', 'blow_up', 'expand', 'magnify', 'inflate']",Radio Emission of the Moon and Planet
maximum,"['utmost', 'maximal', 'upper_limit', 'level_best', 'uttermost', 'maximum']",Radio Emission of the Moon and Planet
merely,"['simply', 'only', 'just', 'merely', 'but']",Radio Emission of the Moon and Planet
again,"['once_more', 'again', 'over_again', 'once_again']",Radio Emission of the Moon and Planet
new,"['unexampled', 'newfangled', 'young', 'freshly', 'fresh', 'New', 'newly', 'novel', 'new', 'raw', 'Modern']",Radio Emission of the Moon and Planet
that,[],Radio Emission of the Moon and Planet
in,"['atomic_number_49', 'In', 'inward', 'inwards', 'inch', 'Hoosier_State', 'Indiana', 'in', 'indium', 'IN']",Radio Emission of the Moon and Planet
determination,"['conclusion', 'finding', 'purpose', 'determination', 'decision']",Radio Emission of the Moon and Planet
apparent,"['plain', 'evident', 'patent', 'manifest', 'seeming', 'ostensible', 'apparent', 'unmistakable']",Radio Emission of the Moon and Planet
disk,"['disk', 'record', 'magnetic_disk', 'phonograph_record', 'platter', 'magnetic_disc', 'harrow', 'saucer', 'disc', 'phonograph_recording']",Radio Emission of the Moon and Planet
approximation,"['approximation', 'bringing_close_together', 'estimation', 'idea', 'estimate']",Radio Emission of the Moon and Planet
possibly,"['perhaps', 'possibly', 'perchance', 'maybe', 'mayhap', 'peradventure']",Radio Emission of the Moon and Planet
Point,"['level', 'head', 'channelise', 'taper', 'manoeuvre', 'charge', 'full_stop', 'degree', 'compass_point', 'breaker_point', 'bespeak', 'steer', 'tip', 'peak', 'dot', 'pointedness', 'distributor_point', 'detail', 'sharpen', 'stage', 'aim', 'period', 'signal', 'full_point', 'gunpoint', 'designate', 'show', 'manoeuver', 'direct', 'place', 'guide', 'channelize', 'stop', 'target', 'point', 'decimal_point', 'repoint', 'indicate', 'point_in_time', 'orient', 'percentage_point', 'item', 'spot', 'betoken', 'luff', 'power_point', 'maneuver']",Radio Emission of the Moon and Planet
this,[],Radio Emission of the Moon and Planet
;,[],Radio Emission of the Moon and Planet
during,[],Radio Emission of the Moon and Planet
both,['both'],Radio Emission of the Moon and Planet
allow,"['tolerate', 'permit', 'appropriate', 'grant', 'reserve', 'allow_for', 'provide', 'take_into_account', 'countenance', 'give_up', 'leave', 'set_aside', 'admit', 'earmark', 'let', 'allow']",Radio Emission of the Moon and Planet
3-1/2,[],Radio Emission of the Moon and Planet
outbursts,"['flare-up', 'blowup', 'burst', 'tumultuous_disturbance', 'effusion', 'outburst', 'ebullition', 'gush']",Radio Emission of the Moon and Planet
receivers,"['pass_receiver', 'liquidator', 'pass_catcher', 'recipient', 'telephone_receiver', 'receiving_system', 'receiver']",Radio Emission of the Moon and Planet
May,"['Crataegus_oxycantha', 'May', 'English_hawthorn', 'may', 'whitethorn', 'Crataegus_laevigata']",Radio Emission of the Moon and Planet
Therefore,"['hence', 'therefore', 'thence', 'so', 'consequently', 'thus']",Radio Emission of the Moon and Planet
integration,"['desegregation', 'integration', 'consolidation', 'integrating']",Radio Emission of the Moon and Planet
linearly,['linearly'],Radio Emission of the Moon and Planet
patterns,"['rule', 'model', 'design', 'radiation_diagram', 'form', 'pattern', 'shape', 'practice', 'normal', 'figure', 'approach_pattern', 'radiation_pattern', 'traffic_pattern', 'blueprint', 'convention', 'formula']",Radio Emission of the Moon and Planet
10.3-cm,[],Radio Emission of the Moon and Planet
1946,[],Radio Emission of the Moon and Planet
meters,"['beat', 'm', 'meter', 'metre', 'cadence', 'measure', 'time']",Radio Emission of the Moon and Planet
Mayer,"['Louis_B._Mayer', 'Mayer', 'Louis_Burt_Mayer', 'Marie_Goeppert_Mayer']",Radio Emission of the Moon and Planet
",",[],Radio Emission of the Moon and Planet
exception,"['exclusion', 'elision', 'exception']",Radio Emission of the Moon and Planet
Full,"['full_moon', 'wide-cut', 'entire', 'fully', 'to_the_full', 'wax', 'replete', 'full-of-the-moon', 'full_phase_of_the_moon', 'total', 'wide', 'broad', 'good', 'full']",Radio Emission of the Moon and Planet
reflector,"['reflector', 'reflecting_telescope']",Radio Emission of the Moon and Planet
only,"['exclusively', 'only_if', 'solely', 'solitary', 'simply', 'only_when', 'lone', 'only', 'lonesome', 'alone', 'just', 'merely', 'entirely', 'sole', 'but']",Radio Emission of the Moon and Planet
Such,['such'],Radio Emission of the Moon and Planet
absolute,"['inviolable', 'sheer', 'absolute', 'right-down', 'downright', 'infrangible', 'rank', 'out-and-out']",Radio Emission of the Moon and Planet
Minnett,[],Radio Emission of the Moon and Planet
2,"['two', 'deuce', 'II', 'ii', '2']",Radio Emission of the Moon and Planet
observation,"['notice', 'observance', 'reflection', 'reflexion', 'observation', 'watching']",Radio Emission of the Moon and Planet
calibrating,"['calibrate', 'graduate', 'fine-tune']",Radio Emission of the Moon and Planet
opaque,"['opaque', 'unintelligible']",Radio Emission of the Moon and Planet
otherwise,"['other_than', 'otherwise', 'differently']",Radio Emission of the Moon and Planet
negligible,"['negligible', 'paltry', 'trifling']",Radio Emission of the Moon and Planet
these,[],Radio Emission of the Moon and Planet
ratio,"['proportion', 'ratio']",Radio Emission of the Moon and Planet
They,[],Radio Emission of the Moon and Planet
directivity,"['directiveness', 'directivity', 'directionality']",Radio Emission of the Moon and Planet
sensitive,"['sensible', 'tender', 'spiritualist', 'sensitive', 'medium', 'sore', 'raw']",Radio Emission of the Moon and Planet
periodic,"['periodical', 'periodic', 'occasional']",Radio Emission of the Moon and Planet
high,"['senior_high_school', 'in_high_spirits', 'gamy', 'luxuriously', 'senior_high', 'highschool', 'high-pitched', 'high_up', 'heights', 'gamey', 'mellow', 'high', 'high_school', 'high_gear', 'eminent', 'richly']",Radio Emission of the Moon and Planet
so,"['then', 'and_then', 'thusly', 'indeed', 'hence', 'sol', 'therefore', 'thence', 'and_so', 'so', 'soh', 'thus']",Radio Emission of the Moon and Planet
radiator,['radiator'],Radio Emission of the Moon and Planet
1.5,[],Radio Emission of the Moon and Planet
relative,"['comparative', 'relative', 'congener', 'relation', 'proportional', 'congenator', 'congeneric']",Radio Emission of the Moon and Planet
11,"['eleven', 'XI', '11', 'xi']",Radio Emission of the Moon and Planet
where,[],Radio Emission of the Moon and Planet
electrical,"['electrical', 'electric']",Radio Emission of the Moon and Planet
presently,"['currently', 'before_long', 'shortly', 'presently', 'soon']",Radio Emission of the Moon and Planet
published,"['issue', 'promulgated', 'write', 'put_out', 'bring_out', 'release', 'publish', 'published', 'print']",Radio Emission of the Moon and Planet
increase,"['increment', 'step-up', 'growth', 'increase', 'addition', 'gain']",Radio Emission of the Moon and Planet
assumptions,"['presumptuousness', 'August_15', 'supposal', 'assumption', 'effrontery', 'supposition', 'Assumption_of_Mary', 'premise', 'laying_claim', 'presumption', 'Assumption', 'premiss']",Radio Emission of the Moon and Planet
observations,"['notice', 'observance', 'reflection', 'reflexion', 'observation', 'watching']",Radio Emission of the Moon and Planet
there,"['in_that_location', 'thither', 'on_that_point', 'in_that_respect', 'at_that_place', 'there']",Radio Emission of the Moon and Planet
compared,"['liken', 'compare', 'equate']",Radio Emission of the Moon and Planet
),[],Radio Emission of the Moon and Planet
describe,"['distinguish', 'key', 'describe', 'discover', 'line', 'delineate', 'depict', 'draw', 'account', 'identify', 'trace', 'name', 'report', 'key_out']",Radio Emission of the Moon and Planet
68,"['68', 'lxviii', 'sixty-eight']",Radio Emission of the Moon and Planet
see,"['get_a_line', 'watch', 'take_in', 'experience', 'realize', 'view', 'discover', 'reckon', 'run_into', 'find', 'ascertain', 'see_to_it', 'regard', 'interpret', 'project', 'fancy', 'visualise', 'insure', 'control', 'catch', 'visualize', 'learn', 'pick_up', 'encounter', 'envision', 'go_steady', 'image', 'assure', 'visit', 'go_through', 'witness', 'consider', 'run_across', 'see', 'date', 'determine', 'take_care', 'get_word', 'come_across', 'figure', 'picture', 'examine', 'construe', 'go_out', 'ensure', 'find_out', 'understand', 'hear', 'check', 'meet', 'look', 'attend', 'escort', 'realise', 'get_wind']",Radio Emission of the Moon and Planet
No,"['atomic_number_102', 'No', 'nobelium', 'no', 'no_more']",Radio Emission of the Moon and Planet
account,"['history', 'write_up', 'accounting', 'bill', 'answer_for', 'describe', 'account_statement', 'invoice', 'chronicle', 'account', 'explanation', 'score', 'calculate', 'story', 'business_relationship', 'report', 'news_report']",Radio Emission of the Moon and Planet
should,[],Radio Emission of the Moon and Planet
observable,"['observable', 'discernible', 'evident']",Radio Emission of the Moon and Planet
10-degrees,[],Radio Emission of the Moon and Planet
0.8,[],Radio Emission of the Moon and Planet
diagrams,"['plot', 'diagram']",Radio Emission of the Moon and Planet
very,"['identical', 'real', 'selfsame', 'really', 'rattling', 'very']",Radio Emission of the Moon and Planet
observed,"['detect', 'watch', 'discover', 'honor', 'find', 'keep', 'observe', 'take_note', 'notice', 'watch_over', 'discovered', 'abide_by', 'ascertained', 'maintain', 'mention', 'honour', 'respect', 'follow', 'remark', 'note', 'celebrate', 'keep_an_eye_on', 'observed']",Radio Emission of the Moon and Planet
planetary,"['planetal', 'worldwide', 'wandering', 'world', 'terrestrial', 'world-wide', 'global', 'planetary', 'erratic']",Radio Emission of the Moon and Planet
were,"['comprise', 'follow', 'embody', 'constitute', 'be', 'personify', 'equal', 'cost', 'make_up', 'live', 'represent', 'exist']",Radio Emission of the Moon and Planet
is,"['comprise', 'follow', 'embody', 'constitute', 'be', 'personify', 'equal', 'cost', 'make_up', 'live', 'represent', 'exist']",Radio Emission of the Moon and Planet
(,[],Radio Emission of the Moon and Planet
Sinton,[],Radio Emission of the Moon and Planet
except,"['exclude', 'except', 'take_out', 'omit', 'leave_off', 'demur', 'leave_out']",Radio Emission of the Moon and Planet
from,[],Radio Emission of the Moon and Planet
narrow,"['contract', 'constrict', 'specialise', 'specialize', 'constringe', 'narrow_down', 'narrow', 'pin_down', 'nail_down', 'specify', 'narrow-minded', 'peg_down', 'minute']",Radio Emission of the Moon and Planet
low,"['broken', 'down', 'gloomy', 'low', 'moo', 'Sir_David_Alexander_Cecil_Low', 'low-pitched', 'scurvy', 'blue', 'depression', 'modest', 'dispirited', 'low-down', 'first_gear', 'humble', 'downcast', 'low-spirited', 'Sir_David_Low', 'small', 'abject', 'miserable', 'first', 'David_Low', 'lowly', 'humiliated', 'depressed', 'low-toned', 'Low', 'humbled', 'depleted', 'grim', 'low_gear', 'scummy', 'crushed', 'down_in_the_mouth', 'downhearted']",Radio Emission of the Moon and Planet
combination,"['combining', 'combination', 'compounding']",Radio Emission of the Moon and Planet
absorption,"['absorption', 'preoccupation', 'assimilation', 'soaking_up', 'preoccupancy', 'engrossment', 'immersion', 'concentration']",Radio Emission of the Moon and Planet
cannot,[],Radio Emission of the Moon and Planet
wave-length,[],Radio Emission of the Moon and Planet
if,[],Radio Emission of the Moon and Planet
There,"['in_that_location', 'thither', 'on_that_point', 'in_that_respect', 'at_that_place', 'there']",Radio Emission of the Moon and Planet
plotted,"['plotted', 'aforethought', 'plot', 'diagram', 'planned', 'plat']",Radio Emission of the Moon and Planet
restricted,"['confine', 'qualify', 'curtail', 'trammel', 'restrict', 'restricted', 'restrain', 'throttle', 'qualified', 'limit', 'cut_back', 'curb', 'bound']",Radio Emission of the Moon and Planet
would,[],Radio Emission of the Moon and Planet
different,"['different', 'unlike', 'dissimilar']",Radio Emission of the Moon and Planet
10.2,[],Radio Emission of the Moon and Planet
19,"['XIX', 'nineteen', 'xix', '19']",Radio Emission of the Moon and Planet
shifted,"['budge', 'lurch', 'switch', 'change', 'shift', 'wobble', 'reposition', 'dislodge', 'change_over', 'transfer', 'stir', 'agitate', 'careen', 'tilt', 'pitch']",Radio Emission of the Moon and Planet
across,"['crosswise', 'across', 'crossways']",Radio Emission of the Moon and Planet
meter,"['beat', 'm', 'meter', 'metre', 'cadence', 'measure', 'time']",Radio Emission of the Moon and Planet
uniform,"['uniform', 'consistent', 'unvarying', 'undifferentiated']",Radio Emission of the Moon and Planet
14,"['fourteen', 'XIV', '14', 'xiv']",Radio Emission of the Moon and Planet
was,"['comprise', 'follow', 'embody', 'constitute', 'be', 'personify', 'equal', 'cost', 'WA', 'Washington', 'make_up', 'Evergreen_State', 'live', 'represent', 'exist']",Radio Emission of the Moon and Planet
spectrum,['spectrum'],Radio Emission of the Moon and Planet
Piddington,[],Radio Emission of the Moon and Planet
reasonable,"['sane', 'sensible', 'fairish', 'reasonable', 'fair']",Radio Emission of the Moon and Planet
correspond,"['match', 'stand_for', 'tally', 'check', 'fit', 'correspond', 'equate', 'agree', 'gibe', 'represent', 'jibe']",Radio Emission of the Moon and Planet
These,[],Radio Emission of the Moon and Planet
Amenitskii,[],Radio Emission of the Moon and Planet
latitude,"['parallel_of_latitude', 'latitude', 'parallel', 'line_of_latitude']",Radio Emission of the Moon and Planet
In,"['atomic_number_49', 'In', 'inward', 'inwards', 'inch', 'Hoosier_State', 'Indiana', 'in', 'indium', 'IN']",Radio Emission of the Moon and Planet
early,"['other', 'too_soon', 'former', 'early', 'ahead_of_time', 'early_on', 'betimes']",Radio Emission of the Moon and Planet
emitting,"['let_loose', 'breathe', 'give_out', 'emit', 'pass_off', 'give_off', 'let_out', 'utter']",Radio Emission of the Moon and Planet
Gallet,[],Radio Emission of the Moon and Planet
portion,"['dowery', 'share', 'parcel', 'fortune', 'helping', 'percentage', 'luck', 'destiny', 'dowry', 'part', 'dower', 'serving', 'lot', 'constituent', 'fate', 'component_part', 'allot', 'component', 'portion', 'assign', 'circumstances']",Radio Emission of the Moon and Planet
partially,"['partially', 'part', 'partly']",Radio Emission of the Moon and Planet
errors,"['error', 'erroneous_belief', 'misplay', 'erroneousness', 'computer_error', 'mistake', 'fault', 'wrongdoing']",Radio Emission of the Moon and Planet
include,"['let_in', 'include', 'admit']",Radio Emission of the Moon and Planet
8.6-mm,[],Radio Emission of the Moon and Planet
lunar,['lunar'],Radio Emission of the Moon and Planet
.,[],Radio Emission of the Moon and Planet
suggests,"['intimate', 'indicate', 'advise', 'hint', 'suggest', 'paint_a_picture', 'propose', 'evoke']",Radio Emission of the Moon and Planet
well,"['fountainhead', 'advantageously', 'wellspring', 'swell', 'well', 'easily', 'intimately', 'comfortably', 'considerably', 'good', 'substantially']",Radio Emission of the Moon and Planet
predicted,"['predict', 'call', 'omen', 'forecast', 'auspicate', 'prefigure', 'foreshadow', 'portend', 'presage', 'foretell', 'forebode', 'prognosticate', 'betoken', 'augur', 'bode', 'promise', 'anticipate']",Radio Emission of the Moon and Planet
quiescent,['quiescent'],Radio Emission of the Moon and Planet
rather,"['preferably', 'quite', 'kinda', 'instead', 'sooner', 'sort_of', 'rather', 'kind_of']",Radio Emission of the Moon and Planet
black-body,[],Radio Emission of the Moon and Planet
Franklin,"['Benjamin_Franklin', 'franklin', 'John_Hope_Franklin', 'Franklin']",Radio Emission of the Moon and Planet
detected,"['detect', 'observe', 'discover', 'notice', 'find', 'detected']",Radio Emission of the Moon and Planet
minute,"['second', 'moment', 'infinitesimal', 'minute_of_arc', 'narrow', 'bit', 'min', 'mo', 'arcminute', 'hour', 'instant', 'minute']",Radio Emission of the Moon and Planet
explained,"['excuse', 'explain', 'explicate']",Radio Emission of the Moon and Planet
those,[],Radio Emission of the Moon and Planet
basis,"['fundament', 'basis', 'ground', 'cornerstone', 'base', 'footing', 'foundation', 'groundwork']",Radio Emission of the Moon and Planet
decimeter-wave-length,[],Radio Emission of the Moon and Planet
remains,"['persist', 'cadaver', 'stiff', 'rest', 'remains', 'continue', 'corpse', 'stay', 'stay_on', 'remain', 'clay']",Radio Emission of the Moon and Planet
however,"['nevertheless', 'yet', 'nonetheless', 'notwithstanding', 'all_the_same', 'withal', 'however', 'still', 'even_so']",Radio Emission of the Moon and Planet
data,"['datum', 'information', 'data_point', 'data']",Radio Emission of the Moon and Planet
peak,"['elevation', 'top', 'visor', 'eyeshade', 'acme', 'top_out', 'flower', 'meridian', 'bloom', 'flush', 'summit', 'tip', 'peak', 'extremum', 'height', 'efflorescence', 'vertex', 'pinnacle', 'crown', 'vizor', 'blossom', 'tiptop', 'crest', 'superlative', 'apex', 'prime', 'point', 'bill', 'heyday']",Radio Emission of the Moon and Planet
has,"['experience', 'take_in', 'accept', 'own', 'deliver', 'receive', 'stimulate', 'give_birth', 'let', 'HA', 'cause', 'consume', 'birth', 'get', 'take', 'give', 'hold', 'have_got', 'throw', 'induce', 'suffer', 'hour_angle', 'have', 'possess', 'feature', 'ingest', 'make', 'sustain', 'bear']",Radio Emission of the Moon and Planet
concept,"['conception', 'construct', 'concept']",Radio Emission of the Moon and Planet
some,"['approximately', 'about', 'roughly', 'around', 'or_so', 'just_about', 'some', 'more_or_less', 'close_to']",Radio Emission of the Moon and Planet
sufficiently,['sufficiently'],Radio Emission of the Moon and Planet
likely,"['probable', 'potential', 'probably', 'likely', 'belike', 'in_all_probability', 'in_all_likelihood']",Radio Emission of the Moon and Planet
Observatory,"['lookout_station', 'observatory', 'observation_tower', 'lookout']",Radio Emission of the Moon and Planet
needed,"['requisite', 'ask', 'necessitate', 'take', 'needed', 'want', 'postulate', 'required', 'involve', 'call_for', 'needful', 'need', 'require', 'demand']",Radio Emission of the Moon and Planet
followed,"['watch', 'accompany', 'surveil', 'come_after', 'adopt', 'survey', 'observe', 'keep_abreast', 'stick_with', 'come', 'watch_over', 'play_along', 'keep_up', 'take_after', 'espouse', 'travel_along', 'abide_by', 'fall_out', 'trace', 'succeed', 'conform_to', 'comply', 'pursue', 'follow', 'stick_to', 'be', 'postdate', 'keep_an_eye_on']",Radio Emission of the Moon and Planet
an,"['Associate_in_Nursing', 'AN']",Radio Emission of the Moon and Planet
larger,"['large', 'orotund', 'expectant', 'turgid', 'heavy', 'bigger', 'big', 'great', 'bombastic', 'tumid', 'larger', 'magnanimous', 'enceinte', 'prominent', 'declamatory', 'with_child', 'gravid']",Radio Emission of the Moon and Planet
although,[],Radio Emission of the Moon and Planet
75,"['seventy-five', 'lxxv', '75']",Radio Emission of the Moon and Planet
antennae,"['transmitting_aerial', 'antenna', 'aerial', 'feeler']",Radio Emission of the Moon and Planet
heat,"['inflame', 'estrus', 'hotness', 'ignite', 'heat_energy', 'heating_plant', 'rut', 'heating_system', 'wake', 'hot_up', 'oestrus', 'high_temperature', 'stir_up', 'heat', 'passion', 'heating', 'fire_up', 'warmth', 'heat_up']",Radio Emission of the Moon and Planet
can,"['ass', 'tush', 'backside', 'give_the_sack', 'stern', 'bathroom', 'behind', 'canful', 'butt', 'nates', 'fundament', 'tail_end', 'privy', 'keister', 'send_away', 'dismiss', 'rear_end', 'fanny', 'give_the_axe', 'lav', 'potty', 'arse', 'john', 'fire', 'hindquarters', 'seat', 'rump', 'bottom', 'sack', 'throne', 'give_notice', 'rear', 'lavatory', 'displace', 'derriere', 'terminate', 'posterior', 'buttocks', 'can', 'can_buoy', 'pot', 'stool', 'crapper', 'buns', 'tail', 'tin', 'tooshie', 'commode', 'put_up', 'toilet', 'tin_can', 'force_out', 'hind_end', 'prat', 'bum']",Radio Emission of the Moon and Planet
0.85,[],Radio Emission of the Moon and Planet
variable,"['variable', 'variable_star', 'variable_quantity', 'varying']",Radio Emission of the Moon and Planet
1957,[],Radio Emission of the Moon and Planet
brightness,"['smartness', 'brightness', 'cleverness', 'luminosity', 'luminousness', 'brightness_level', 'luminance', 'light']",Radio Emission of the Moon and Planet
arrival,"['reaching', 'comer', 'arriver', 'arrival']",Radio Emission of the Moon and Planet
nearly,"['about', 'nearly', 'near', 'closely', 'almost', 'well-nigh', 'most', 'virtually', 'intimately', 'nigh']",Radio Emission of the Moon and Planet
angular,"['angular', 'angulate']",Radio Emission of the Moon and Planet
