w,vector_semantico
children,"['tiddler', 'tyke', 'minor', 'youngster', 'baby', 'tike', 'child', 'kid', 'small_fry', 'nestling', 'nipper', 'fry', 'shaver']",A Wreath for Garibaldi
him,[],A Wreath for Garibaldi
maybe,"['maybe', 'perhaps', 'mayhap', 'possibly', 'peradventure', 'perchance']",A Wreath for Garibaldi
dancer,"['terpsichorean', 'dancer', 'professional_dancer', 'social_dancer']",A Wreath for Garibaldi
men,"['men', 'Isle_of_Man', 'humankind', 'valet_de_chambre', 'Man', 'human_beings', 'work_force', 'man', 'gentleman', 'adult_male', ""gentleman's_gentleman"", 'humans', 'serviceman', 'military_man', 'piece', 'workforce', 'humanity', 'world', 'homo', 'mankind', 'human_race', 'manpower', 'human', 'human_being', 'military_personnel', 'valet', 'hands']",A Wreath for Garibaldi
number,"['number', 'bit', 'figure', 'enumerate', 'numeral', 'numerate', 'telephone_number', 'act', 'turn', 'keep_down', 'phone_number', 'issue', 'total', 'come', 'list', 'add_up', 'amount', 'routine', 'identification_number', 'count']",A Wreath for Garibaldi
Dogumenti,[],A Wreath for Garibaldi
Lincoln,"['President_Lincoln', 'capital_of_Nebraska', 'President_Abraham_Lincoln', 'Lincoln', 'Abraham_Lincoln']",A Wreath for Garibaldi
Across,"['across', 'crosswise', 'crossways']",A Wreath for Garibaldi
memories,"['computer_memory', 'memory_board', 'remembering', 'store', 'memory', 'storage', 'retentivity', 'retentiveness', 'retention', 'computer_storage']",A Wreath for Garibaldi
my,[],A Wreath for Garibaldi
there,"['on_that_point', 'at_that_place', 'in_that_location', 'in_that_respect', 'there', 'thither']",A Wreath for Garibaldi
French,"['French_people', 'Daniel_Chester_French', 'Gallic', 'French']",A Wreath for Garibaldi
Berto's,[],A Wreath for Garibaldi
papers,"['theme', 'papers', 'newspaper', 'newspaper_publisher', 'wallpaper', 'written_document', 'document', 'composition', 'report', 'paper']",A Wreath for Garibaldi
spoon,"['spoon', 'spoonful', 'smooch']",A Wreath for Garibaldi
his,[],A Wreath for Garibaldi
plainclothes,[],A Wreath for Garibaldi
wall,"['rampart', 'wall', 'palisade', 'fence_in', 'fence', 'paries', 'surround', 'bulwark']",A Wreath for Garibaldi
side,"['English', 'position', 'side', 'side_of_meat', 'incline', 'slope', 'face']",A Wreath for Garibaldi
Texas,"['TX', 'Lone-Star_State', 'Texas']",A Wreath for Garibaldi
Fascism,['fascism'],A Wreath for Garibaldi
leaving,"['impart', 'exit', 'allow', 'pull_up_stakes', 'result', 'lead', 'entrust', 'will', 'give', 'forget', 'leaving', 'get_out', 'go_forth', 'depart', 'departure', 'going', 'leave_behind', 'go_out', 'go_away', 'bequeath', 'allow_for', 'pass_on', 'leave_alone', 'leave', 'going_away', 'provide']",A Wreath for Garibaldi
Russians,['Russian'],A Wreath for Garibaldi
thirty,"['30', 'XXX', 'xxx', 'thirty']",A Wreath for Garibaldi
on,"['on', 'along']",A Wreath for Garibaldi
back,"['rearward', 'bet_on', 'hinder', 'binding', 'cover', 'gage', 'plump_for', 'back_up', 'second', 'backwards', 'support', 'endorse', 'backrest', 'back', 'indorse', 'backbone', 'vertebral_column', 'hind', 'spinal_column', 'stake', 'rachis', 'book_binding', 'rear', 'game', 'punt', 'backward', 'dorsum', 'rearwards', 'plunk_for', 'spine']",A Wreath for Garibaldi
Lion,"['Leo_the_Lion', 'social_lion', 'Leo', 'lion', 'Panthera_leo', 'king_of_beasts', 'Lion']",A Wreath for Garibaldi
had,"['receive', 'experience', 'birth', 'possess', 'take_in', 'hold', 'induce', 'consume', 'feature', 'give', 'let', 'accept', 'sustain', 'throw', 'stimulate', 'own', 'ingest', 'make', 'cause', 'give_birth', 'suffer', 'bear', 'get', 'deliver', 'have_got', 'take', 'have']",A Wreath for Garibaldi
Palace,"['castle', 'palace']",A Wreath for Garibaldi
Mussolini,"['Il_Duce', 'Benito_Mussolini', 'Mussolini']",A Wreath for Garibaldi
should,[],A Wreath for Garibaldi
even,"['flush', 'eve', 'eventide', 'even', 'regular', 'level', 'evening', 'yet', 'tied', 'still', 'fifty-fifty', 'even_out']",A Wreath for Garibaldi
disown,"['repudiate', 'disinherit', 'renounce', 'disown']",A Wreath for Garibaldi
Svevo,[],A Wreath for Garibaldi
left,"['impart', 'left_wing', 'exit', 'allow', 'left-hand', 'pull_up_stakes', 'leftfield', 'result', 'lead', 'entrust', 'left_field', 'will', 'give', 'forget', 'leftover', 'remaining', 'unexpended', 'get_out', 'go_forth', 'depart', 'left', 'leave_behind', 'go_out', 'go_away', 'bequeath', 'allow_for', 'pass_on', 'left_over', 'leave_alone', 'left_hand', 'odd', 'leave', 'provide']",A Wreath for Garibaldi
Bullshit,"['bullshit', 'dogshit', 'bull', ""talk_through_one's_hat"", 'crap', 'horseshit', 'fake', 'shit', 'Irish_bull']",A Wreath for Garibaldi
Robert,"['Robert', 'Henry_M._Robert', 'Henry_Martyn_Robert']",A Wreath for Garibaldi
Lante,[],A Wreath for Garibaldi
speak,"['address', 'verbalize', 'mouth', 'verbalise', 'utter', 'talk', 'speak']",A Wreath for Garibaldi
stirring,"['shake', 'touch', 'shake_up', 'stir', 'soul-stirring', 'conjure', 'arouse', 'invoke', 'rousing', 'budge', 'excite', 'call_down', 'inspiration', 'stimulate', 'conjure_up', 'call_forth', 'put_forward', 'agitate', 'evoke', 'stirring', 'raise', 'bring_up', 'shift']",A Wreath for Garibaldi
Once,"['erstwhile', 'in_one_case', 'one_time', 'at_one_time', 'once', 'erst', 'formerly']",A Wreath for Garibaldi
Charge,"['point', 'rouse', 'complaint', 'thrill', 'armorial_bearing', 'blame', 'bill', 'accusation', 'accuse', 'heraldic_bearing', 'commission', 'lodge', 'excite', 'level', 'bursting_charge', 'charge', 'guardianship', 'commit', 'billing', 'send', 'saddle', 'cathexis', 'rush', 'bang', 'bear_down', 'direction', 'institutionalize', 'file', 'consign', 'shoot', 'load', 'burster', 'shoot_down', 'turn_on', 'commove', 'explosive_charge', 'agitate', 'charge_up', 'tutelage', 'flush', 'electric_charge', 'care', 'kick', 'institutionalise', 'buck', 'appoint', 'boot', 'bearing', 'mission', 'tear', 'burden']",A Wreath for Garibaldi
last,"['finish', 'terminal', 'conclusion', 'final_stage', 'hold_up', 'lowest', 'concluding', 'survive', 'net', 'finale', 'endure', ""cobbler's_last"", ""shoemaker's_last"", 'finis', 'last-place', 'live', 'go', 'lastly', 'close', 'end', 'finally', 'utmost', 'death', 'hold_out', 'in_conclusion', 'live_on', 'last', 'final', 'stopping_point']",A Wreath for Garibaldi
1849,[],A Wreath for Garibaldi
seem,"['appear', 'look', 'seem']",A Wreath for Garibaldi
rifleman,['rifleman'],A Wreath for Garibaldi
wasn't,[],A Wreath for Garibaldi
party,"['company', 'party', 'political_party']",A Wreath for Garibaldi
Martini,['martini'],A Wreath for Garibaldi
am,"['MA', 'atomic_number_95', 'AM', 'amplitude_modulation', 'make_up', 'personify', 'comprise', 'Artium_Magister', 'equal', 'cost', 'exist', 'live', 'Master_of_Arts', 'constitute', 'embody', 'represent', 'americium', 'Am', 'follow', 'be']",A Wreath for Garibaldi
during,[],A Wreath for Garibaldi
point,"['point', 'compass_point', 'detail', 'percentage_point', 'target', 'dot', 'period', 'full_stop', 'show', 'manoeuvre', 'decimal_point', 'bespeak', 'aim', 'channelise', 'full_point', 'breaker_point', 'indicate', 'designate', 'sharpen', 'tip', 'taper', 'stop', 'pointedness', 'level', 'item', 'steer', 'stage', 'charge', 'place', 'orient', 'head', 'spot', 'channelize', 'power_point', 'point_in_time', 'luff', 'direct', 'repoint', 'distributor_point', 'gunpoint', 'signal', 'degree', 'guide', 'betoken', 'manoeuver', 'maneuver', 'peak']",A Wreath for Garibaldi
Calabria,['Calabria'],A Wreath for Garibaldi
while,"['while', 'spell', 'piece', 'patch']",A Wreath for Garibaldi
mixed,"['meld', 'desegregate', 'immix', 'amalgamate', 'mixed', 'merge', 'conflate', 'blend', 'combine', 'miscellaneous', 'commix', 'commingle', 'ruffle', 'mingle', 'flux', 'fuse', 'mix_in', 'unify', 'motley', 'integrate', 'mix', 'sundry', 'assorted', 'shuffle', 'interracial', 'coalesce']",A Wreath for Garibaldi
of,[],A Wreath for Garibaldi
lady,"['Lady', 'noblewoman', ""ma'am"", 'lady', 'dame', 'madam', 'gentlewoman', 'peeress']",A Wreath for Garibaldi
read,"['record', 'register', 'understand', 'show', 'scan', 'learn', 'say', 'translate', 'read', 'interpret', 'take', 'study']",A Wreath for Garibaldi
Most,"['near', 'nigh', 'well-nigh', 'nearly', 'about', 'almost', 'virtually', 'most', 'to_the_highest_degree']",A Wreath for Garibaldi
Red,"['crimson', 'cerise', 'scarlet', 'red-faced', 'bolshy', 'red_ink', 'red', 'bolshie', 'Red', 'Marxist', 'ruby', 'cherry', 'Red_River', 'reddened', 'ruby-red', 'Bolshevik', 'loss', 'violent', 'redness', 'cherry-red', 'carmine', 'blood-red', 'ruddy', 'reddish', 'flushed']",A Wreath for Garibaldi
wounded,"['injure', 'maimed', 'bruise', 'offend', 'spite', 'hurt', 'wounded', 'wound']",A Wreath for Garibaldi
That,[],A Wreath for Garibaldi
least,"['to_the_lowest_degree', 'least']",A Wreath for Garibaldi
pretty,"['jolly', 'moderately', 'reasonably', 'somewhat', 'passably', 'pretty', 'fairly', 'middling']",A Wreath for Garibaldi
Italo,[],A Wreath for Garibaldi
espionage,['espionage'],A Wreath for Garibaldi
In,"['IN', 'atomic_number_49', 'In', 'inwards', 'indium', 'in', 'Indiana', 'Hoosier_State', 'inward', 'inch']",A Wreath for Garibaldi
tough,"['hood', 'baffling', 'problematic', 'sturdy', 'knotty', 'ruffianly', 'hooligan', 'tough', 'problematical', 'yobo', 'hard', 'street_fighter', 'bully', 'thug', 'strong-armer', 'yob', 'ruffian', 'hoodlum', 'roughneck', 'toughie', 'rugged', 'elusive', 'rowdy', 'bad', 'goon', 'punk', 'toughened', 'yobbo']",A Wreath for Garibaldi
government,"['government', 'administration', 'governance', 'politics', 'political_science', 'regime', 'government_activity', 'authorities', 'governing']",A Wreath for Garibaldi
Therefore,"['hence', 'consequently', 'therefore', 'thence', 'thus', 'so']",A Wreath for Garibaldi
sentiment,"['opinion', 'thought', 'view', 'sentiment', 'persuasion']",A Wreath for Garibaldi
poor,"['piteous', 'pathetic', 'miserable', 'wretched', 'hapless', 'pitiable', 'pitiful', 'poor_people', 'short', 'poor', 'misfortunate', 'inadequate']",A Wreath for Garibaldi
shirt,['shirt'],A Wreath for Garibaldi
Nathan,[],A Wreath for Garibaldi
noticed,"['note', 'discover', 'mark', 'point_out', 'detect', 'find', 'comment', 'acknowledge', 'remark', 'noticed', 'observe', 'notice']",A Wreath for Garibaldi
fire,"['give_notice', 'blast', 'arouse', 'discharge', 'enkindle', 'flak', 'elicit', 'flack', 'flaming', 'attack', 'sack', 'fervor', 'fervency', 'burn_down', 'fire', 'fervour', 'dismiss', 'open_fire', 'displace', 'burn', 'ardor', 'fuel', 'kindle', 'firing', 'flame', 'give_the_sack', 'go_off', 'evoke', 'ardour', 'raise', 'provoke', 'fervidness', 'force_out', 'give_the_axe', 'send_away', 'can', 'terminate']",A Wreath for Garibaldi
made,"['stool', 'urinate', 'realize', 'lay_down', 'wee', 'take_a_crap', 'micturate', 'prepare', 'take_in', 'make_up', 'crap', 'pretend', 'hit', 'induce', 'hold', 'bring_in', 'do', 'give', 'piss', 'arrive_at', 'throw', 'stimulate', 'take_a_shit', 'work', 'ready', 'create', 'pee', 'score', 'form', 'realise', 'made', 'puddle', 'name', 'defecate', 'cook', 'make', 'nominate', 'constitute', 'establish', 'make_believe', 'fix', 'progress_to', 'make_water', 'shit', 'take_a_leak', 'wee-wee', 'cause', 'reach', 'build', 'piddle', 'pee-pee', 'ca-ca', 'clear', 'pass_water', 'attain', 'earn', 'gain', 'seduce', 'spend_a_penny', 'get', 'construct', 'draw', 'pull_in', 'get_to', 'relieve_oneself', 'take', 'have', 'produce']",A Wreath for Garibaldi
name,"['gens', 'key', 'figure', 'name', 'discover', 'cite', 'diagnose', 'make', 'nominate', 'refer', 'constitute', 'epithet', 'distinguish', 'identify', 'list', 'call', 'public_figure', 'mention', 'key_out', 'bring_up', 'appoint', 'describe', 'advert']",A Wreath for Garibaldi
sentenced,"['condemn', 'doom', 'sentence']",A Wreath for Garibaldi
moved,"['proceed', 'prompt', 'impress', 'stirred', 'touched', 'travel', 'make_a_motion', 'act', 'go', 'run', 'motivate', 'moved', 'displace', 'actuate', 'incite', 'propel', 'affected', 'locomote', 'affect', 'strike', 'move', 'be_active']",A Wreath for Garibaldi
Some,"['roughly', 'more_or_less', 'close_to', 'just_about', 'about', 'approximately', 'or_so', 'around', 'some']",A Wreath for Garibaldi
twos,"['II', '2', 'deuce', 'two']",A Wreath for Garibaldi
spot,"['point', 'billet', 'touch', 'descry', 'blot', 'bit', 'pick_out', 'smudge', 'post', 'fleck', 'patch', 'pip', 'blemish', 'dapple', 'espy', 'recognize', 'make_out', 'smirch', 'place', 'situation', 'spot', 'berth', 'recognise', 'spy', 'maculation', 'blob', 'distinguish', 'tell_apart', 'spotlight', 'speckle', 'slur', 'daub', 'stain', 'position', 'office', 'topographic_point', 'discern', 'smear']",A Wreath for Garibaldi
rushed,"['rush', 'belt_along', 'hie', 'race', 'speed', 'rushed', 'pelt_along', 'induce', 'rush_along', 'hasten', 'step_on_it', 'hurry', 'stimulate', 'festinate', 'look_sharp', 'cannonball_along', 'hotfoot', 'bucket_along']",A Wreath for Garibaldi
scars,"['pock', 'cicatrix', 'mark', 'scrape', 'pit', 'scratch', 'cicatrice', 'scar']",A Wreath for Garibaldi
Object,"['target', 'physical_object', 'objective', 'object', 'aim']",A Wreath for Garibaldi
us,"['u', 'uracil', 'the_States', 'uranium', 'U.S.A.', 'United_States', 'United_States_of_America', 'US', 'U', 'atomic_number_92', 'U.S.', 'America', 'USA']",A Wreath for Garibaldi
defeats,"['overcome', 'get_the_better_of', 'frustration', 'shoot_down', 'defeat', 'vote_down', 'licking', 'kill', 'vote_out']",A Wreath for Garibaldi
making,"['stool', 'urinate', 'realize', 'lay_down', 'wee', 'take_a_crap', 'micturate', 'prepare', 'take_in', 'make_up', 'crap', 'pretend', 'hit', 'induce', 'hold', 'bring_in', 'devising', 'do', 'give', 'piss', 'arrive_at', 'throw', 'stimulate', 'take_a_shit', 'work', 'ready', 'create', 'pee', 'score', 'realise', 'form', 'puddle', 'name', 'qualification', 'defecate', 'cook', 'make', 'nominate', 'constitute', 'fashioning', 'making', 'establish', 'make_believe', 'fix', 'progress_to', 'make_water', 'shit', 'take_a_leak', 'wee-wee', 'cause', 'reach', 'build', 'piddle', 'pee-pee', 'ca-ca', 'clear', 'pass_water', 'attain', 'earn', 'gain', 'seduce', 'spend_a_penny', 'get', 'construct', 'draw', 'pull_in', 'get_to', 'relieve_oneself', 'take', 'have', 'produce']",A Wreath for Garibaldi
long,"['foresightful', 'recollective', 'hanker', 'yearn', 'tenacious', 'prospicient', 'foresighted', 'farseeing', 'retentive', 'long', 'longsighted', 'farsighted']",A Wreath for Garibaldi
many,['many'],A Wreath for Garibaldi
bust,"['flop', 'fizzle', 'fall_apart', 'wear_out', 'stone-broke', 'snap', 'burst', 'binge', 'raid', 'stony-broke', 'rupture', 'break', 'bust', 'bout', 'broke', 'wear', 'female_chest', 'tear', 'skint']",A Wreath for Garibaldi
),[],A Wreath for Garibaldi
drain,"['drainage', 'drain', 'drainpipe', 'run_out', 'enfeeble', 'waste_pipe', 'debilitate']",A Wreath for Garibaldi
lounging,"['loiter', 'tarry', 'footle', 'mess_about', 'mill_around', 'lurk', 'lallygag', 'mill_about', 'lounge', 'linger', 'loaf', 'lollygag', 'hang_around']",A Wreath for Garibaldi
bad,"['unsound', 'tough', 'bad', 'high-risk', 'spoiled', 'speculative', 'spoilt', 'uncollectible', 'risky', 'big', 'badly', 'unfit', 'forged', 'badness', 'regretful', 'defective', 'sorry']",A Wreath for Garibaldi
might,"['might', 'power', 'mightiness']",A Wreath for Garibaldi
little,"['picayune', 'petty', 'trivial', 'slight', 'minuscule', 'little', 'short', 'small', 'footling', 'piddling', 'piffling', 'lilliputian', 'fiddling', 'niggling']",A Wreath for Garibaldi
European,['European'],A Wreath for Garibaldi
cash,"['Cash', 'hard_cash', 'hard_currency', 'cash', 'immediate_payment', 'Johnny_Cash', 'John_Cash', 'cash_in']",A Wreath for Garibaldi
1944,[],A Wreath for Garibaldi
both,['both'],A Wreath for Garibaldi
Monte,"['three-card_monte', 'four-card_monte', 'monte']",A Wreath for Garibaldi
intense,"['acute', 'vivid', 'intense']",A Wreath for Garibaldi
pleased,"['delight', 'proud_of', 'please', 'pleased']",A Wreath for Garibaldi
--,[],A Wreath for Garibaldi
liberal,"['liberal', 'giving', 'freehanded', 'broad', 'openhanded', 'bountiful', 'free', 'bighearted', 'big', 'loose', 'liberalist', 'tolerant', 'progressive', 'bounteous', 'large-minded', 'handsome']",A Wreath for Garibaldi
compared,"['compare', 'liken', 'equate']",A Wreath for Garibaldi
prove,"['turn_up', 'essay', 'prove', 'test', 'bear_witness', 'examine', 'raise', 'show', 'demonstrate', 'try', 'establish', 'evidence', 'try_out', 'turn_out', 'testify', 'rise', 'leaven', 'shew']",A Wreath for Garibaldi
regular,"['even', 'steady', 'regular', 'unconstipated', 'habitue', 'fixture', 'veritable']",A Wreath for Garibaldi
associated,"['consociate', 'connect', 'consort', 'tie_in', 'assort', 'link', 'colligate', 'link_up', 'affiliate', 'associate', 'relate']",A Wreath for Garibaldi
glowing,"['burn', 'shine', 'radiance', 'glowing', 'glow', 'beam', 'radiate']",A Wreath for Garibaldi
picked,"['break_up', 'nibble', 'find_fault', 'peck', 'piece', 'cull', 'pluck', 'pick', 'foot', 'clean', 'blame', 'beak', 'plunk']",A Wreath for Garibaldi
wire,"['conducting_wire', 'electrify', 'wire', 'telegraph', 'telegram', 'cable']",A Wreath for Garibaldi
beautiful,['beautiful'],A Wreath for Garibaldi
twenty,"['xx', 'XX', 'twenty_dollar_bill', 'twenty', '20']",A Wreath for Garibaldi
handsome,"['liberal', 'well-favored', 'better-looking', 'giving', 'well-favoured', 'freehanded', 'openhanded', 'fine-looking', 'bountiful', 'good-looking', 'big', 'bighearted', 'bounteous', 'handsome']",A Wreath for Garibaldi
But,"['only', 'simply', 'but', 'just', 'merely']",A Wreath for Garibaldi
park,"['parking_area', 'park', 'common', 'Mungo_Park', 'ballpark', 'commons', 'parking_lot', 'Park', 'car_park', 'parkland', 'green']",A Wreath for Garibaldi
saw,"['image', 'project', 'assure', 'come_across', 'realize', 'find_out', 'regard', 'determine', 'take_in', 'catch', 'figure', 'ensure', 'adage', 'reckon', 'look', 'construe', 'hear', 'run_across', 'fancy', 'byword', 'saw', 'consider', 'learn', 'realise', 'get_word', 'visit', 'discover', 'go_through', 'watch', 'power_saw', 'examine', 'escort', 'understand', 'get_a_line', 'go_steady', 'witness', 'pick_up', 'see_to_it', 'view', 'visualize', 'encounter', 'find', 'go_out', 'envision', 'proverb', 'run_into', 'interpret', 'date', 'take_care', 'sawing_machine', 'picture', 'control', 'ascertain', 'get_wind', 'visualise', 'check', 'attend', 'experience', 'insure', 'see', 'meet']",A Wreath for Garibaldi
killed,"['down', 'pop', 'belt_down', 'pour_down', 'obliterate', 'shoot_down', 'stamp_out', 'wipe_out', 'defeat', 'vote_down', 'toss_off', 'drink_down', 'kill', 'vote_out', 'bolt_down']",A Wreath for Garibaldi
stupid,"['stupe', 'pillock', 'dullard', 'dolt', 'stupid', 'stupid_person', 'poor_fish', 'stunned', 'stupefied', 'unintelligent', 'pudding_head', 'pudden-head', 'dazed']",A Wreath for Garibaldi
plane,"['planing_machine', ""carpenter's_plane"", 'planer', 'level', 'skim', 'airplane', 'woodworking_plane', 'plane', 'sheet', 'aeroplane', 'flat', 'shave']",A Wreath for Garibaldi
bunch,"['clump', 'bunch_together', 'cluster', 'clustering', 'crew', 'caboodle', 'lot', 'bunch_up', 'bundle', 'crowd', 'bunch', 'gang']",A Wreath for Garibaldi
assault,"['violation', 'round', 'Assault', 'rape', 'lash_out', 'ravishment', 'attack', 'violate', 'outrage', 'assail', 'dishonor', 'set_on', 'ravish', 'assault', 'dishonour', 'snipe']",A Wreath for Garibaldi
form,"['pattern', 'contour', 'signifier', 'phase', 'physical_body', 'frame', 'organise', 'descriptor', 'bod', 'figure', 'manakin', 'mold', 'class', 'spring', 'physique', 'word_form', 'shape', 'manikin', 'kind', 'variety', 'material_body', 'flesh', 'work', 'organize', 'form', 'forge', 'var.', 'take_form', 'anatomy', 'make', 'sort', 'mannequin', 'cast', 'configuration', 'constitute', 'mould', 'strain', 'course', 'variant', 'soma', 'build', 'chassis', 'conformation', 'grade', 'mannikin', 'human_body', 'take_shape', 'imprint']",A Wreath for Garibaldi
property,"['holding', 'dimension', 'prop', 'belongings', 'place', 'property', 'attribute']",A Wreath for Garibaldi
put,"['set', 'couch', 'pose', 'position', 'frame', 'cast', 'lay', 'redact', 'arrange', 'set_up', 'assign', 'commit', 'order', 'invest', 'put_option', 'place', 'put']",A Wreath for Garibaldi
opinion,"['opinion', 'public_opinion', 'belief', 'ruling', 'thought', 'legal_opinion', 'view', 'sentiment', 'judgment', 'impression', 'notion', 'persuasion', 'judgement', 'feeling', 'vox_populi', 'popular_opinion']",A Wreath for Garibaldi
no,"['no_more', 'nobelium', 'no', 'No', 'atomic_number_102']",A Wreath for Garibaldi
said,"['aforesaid', 'suppose', 'state', 'said', 'say', 'articulate', 'sound_out', 'allege', 'read', 'pronounce', 'aver', 'order', 'enounce', 'enunciate', 'tell', 'enjoin', 'aforementioned']",A Wreath for Garibaldi
silence,"['quieten', 'silence', 'quiet', 'still', 'secretiveness', 'shut_up', 'muteness', 'hush', 'hush_up', 'secrecy']",A Wreath for Garibaldi
coming,"['issue_forth', 'approaching', 'number', 'come_up', 'come_in', 'forthcoming', 'do', 'make_out', 'fare', 'sexual_climax', 'fall', 'get_along', 'coming', 'approach', 'orgasm', 'descend', 'upcoming', 'occur', 'total', 'come', 'advent', 'arrive', 'hail', 'get', 'follow', 'add_up', 'amount', 'climax', 'derive']",A Wreath for Garibaldi
used,"['expend', 'utilise', 'practice', 'utilize', 'habituate', 'employ', 'exploited', 'used', 'secondhand', 'use', 'victimised', 'ill-used', 'victimized', 'put-upon', 'apply']",A Wreath for Garibaldi
filled,"['make_full', 'replete', 'satiate', 'fulfill', 'occupy', 'fulfil', 'meet', 'satisfy', 'filled', 'fill', 'take', 'sate', 'fill_up']",A Wreath for Garibaldi
defacing,"['disfigure', 'deface', 'blemish']",A Wreath for Garibaldi
Catholic,"['catholic', 'Catholic']",A Wreath for Garibaldi
bookshelves,['bookshelf'],A Wreath for Garibaldi
published,"['put_out', 'issue', 'promulgated', 'write', 'print', 'bring_out', 'published', 'publish', 'release']",A Wreath for Garibaldi
was,"['Evergreen_State', 'equal', 'constitute', 'follow', 'Washington', 'exist', 'be', 'embody', 'make_up', 'live', 'WA', 'cost', 'personify', 'represent', 'comprise']",A Wreath for Garibaldi
Faced,"['confront', 'present', 'faced', 'front', 'face_up', 'face', 'look']",A Wreath for Garibaldi
home,"['family', 'home_base', 'abode', 'nursing_home', 'dwelling', 'base', 'household', 'domicile', 'menage', 'place', 'internal', 'rest_home', 'habitation', 'home', 'plate', 'interior', 'dwelling_house', 'home_plate', 'national', 'house']",A Wreath for Garibaldi
highpoint,[],A Wreath for Garibaldi
herself,[],A Wreath for Garibaldi
gate,"['gate', 'logic_gate']",A Wreath for Garibaldi
His,[],A Wreath for Garibaldi
statements,"['command', 'affirmation', 'financial_statement', 'instruction', 'program_line', 'assertion', 'argument', 'statement']",A Wreath for Garibaldi
bought,"['purchase', ""grease_one's_palms"", 'buy', 'bribe', 'corrupt']",A Wreath for Garibaldi
thing,"['affair', 'thing', 'matter']",A Wreath for Garibaldi
leaflets,"['folder', 'leaflet', 'booklet', 'cusp', 'pamphlet', 'brochure']",A Wreath for Garibaldi
per,[],A Wreath for Garibaldi
famous,"['famed', 'noted', 'renowned', 'illustrious', 'far-famed', 'famous', 'celebrated', 'notable']",A Wreath for Garibaldi
routine,"['subroutine', 'mundane', 'procedure', 'subprogram', 'function', 'everyday', 'number', 'bit', 'modus_operandi', 'workaday', 'act', 'routine', 'quotidian', 'unremarkable', 'turn']",A Wreath for Garibaldi
proportionate,"['symmetrical', 'harmonious', 'proportionate']",A Wreath for Garibaldi
admire,"['admire', 'look_up_to']",A Wreath for Garibaldi
against,[],A Wreath for Garibaldi
area,"['field', 'arena', 'country', 'region', 'orbit', 'surface_area', 'sphere', 'expanse', 'domain', 'area']",A Wreath for Garibaldi
so,"['and_so', 'hence', 'thus', 'therefore', 'thence', 'indeed', 'sol', 'then', 'soh', 'so', 'thusly', 'and_then']",A Wreath for Garibaldi
can,"['derriere', 'arse', 'stool', 'crapper', 'ass', 'give_notice', 'prat', 'hind_end', 'posterior', 'tail_end', 'terminate', 'canful', 'butt', 'commode', 'nates', 'lavatory', 'bathroom', 'stern', 'can_buoy', 'rear_end', 'sack', 'backside', 'rump', 'pot', 'fire', 'tush', 'dismiss', 'tin', 'displace', 'fundament', 'buttocks', 'buns', 'give_the_sack', 'rear', 'tooshie', 'put_up', 'behind', 'potty', 'privy', 'john', 'seat', 'throne', 'bottom', 'fanny', 'toilet', 'lav', 'keister', 'force_out', 'give_the_axe', 'send_away', 'tail', 'can', 'tin_can', 'hindquarters', 'bum']",A Wreath for Garibaldi
says,"['suppose', 'state', 'say', 'articulate', 'sound_out', 'allege', 'read', 'pronounce', 'aver', 'order', 'enounce', 'enunciate', 'tell', 'enjoin']",A Wreath for Garibaldi
quit,"['quit', 'drop_by_the_wayside', 'chuck_up_the_sponge', 'drop_out', 'relinquish', 'throw_in', 'discontinue', 'stop', 'fall_by_the_wayside', 'throw_in_the_towel', 'cease', 'depart', 'renounce', 'give_up', 'leave_office', 'step_down', 'take_leave', 'resign', 'lay_off', 'foreswear']",A Wreath for Garibaldi
``,[],A Wreath for Garibaldi
hell,"['hell_on_earth', 'underworld', 'hell', 'Hell', 'pit', 'Hades', 'the_pits', 'Inferno', 'infernal_region', 'hellhole', 'nether_region', 'netherworld', 'blaze', 'snake_pit', 'Scheol', 'sin', 'perdition', 'inferno']",A Wreath for Garibaldi
prevent,"['preclude', 'prevent', 'foreclose', 'keep', 'forbid', 'forestall']",A Wreath for Garibaldi
slight,"['tenuous', 'cold-shoulder', 'flimsy', 'little', 'slight', 'slim', 'thin', 'svelte', 'rebuff', 'slender', 'fragile']",A Wreath for Garibaldi
between,"['between', ""'tween"", 'betwixt']",A Wreath for Garibaldi
bruise,"['contuse', 'contusion', 'injure', 'bruise', 'offend', 'spite', 'hurt', 'wound']",A Wreath for Garibaldi
strength,"['military_capability', 'strength', 'effectiveness', 'military_posture', 'military_strength', 'strong_suit', 'posture', 'speciality', 'long_suit', 'lastingness', 'persuasiveness', 'enduringness', 'durability', 'forcefulness', 'potency', 'strong_point', 'specialty', 'intensity', 'forte', 'metier', 'force', 'intensity_level']",A Wreath for Garibaldi
glorious,"['brilliant', 'splendid', 'glorious', 'resplendent', 'magnificent', 'splendiferous']",A Wreath for Garibaldi
very,"['really', 'rattling', 'identical', 'real', 'very', 'selfsame']",A Wreath for Garibaldi
Though,['though'],A Wreath for Garibaldi
Bosis',[],A Wreath for Garibaldi
.,[],A Wreath for Garibaldi
victim,"['dupe', 'victim']",A Wreath for Garibaldi
ended,"['complete', 'end', 'finish', 'all_over', 'concluded', 'stop', 'ended', 'cease', 'terminated', 'over', 'terminate']",A Wreath for Garibaldi
statue,['statue'],A Wreath for Garibaldi
