w,vector_semantico
response,"['reception', 'reply', 'answer', 'response', 'reaction']","Organic Gardening and Farming,"
Dakota,['Dakota'],"Organic Gardening and Farming,"
but,"['simply', 'only', 'just', 'merely', 'but']","Organic Gardening and Farming,"
running,"['race', 'play', 'incline', 'take_to_the_woods', 'course', 'tend', 'hunt', 'running_play', 'hunt_down', 'lean', 'melt_down', 'consort', 'hightail_it', 'turn_tail', 'die_hard', 'melt', 'unravel', 'flow', 'linear', 'running_game', 'scat', 'work', 'persist', 'track_down', 'carry', 'lam', 'run_away', 'draw', 'endure', 'bunk', 'fly_the_coop', 'range', 'break_away', 'feed', 'head_for_the_hills', 'track', 'go', 'prevail', 'operative', 'operate', 'functional', 'extend', 'pass', 'black_market', 'lead', 'run', 'function', 'running', 'guide', 'ladder', 'scarper', 'execute', 'working', 'bleed', 'be_given', 'campaign', 'escape', 'ply', 'move', 'run_for']","Organic Gardening and Farming,"
harrowed,"['disk', 'harrow']","Organic Gardening and Farming,"
puzzled,"['stick', 'baffle', 'amaze', 'mystify', 'bewilder', 'get', 'beat', 'perplex', 'nonplussed', 'vex', 'nonplus', 'gravel', 'stupefy', 'at_a_loss', 'pose', 'nonplused', 'flummox', 'puzzled', 'puzzle', 'dumbfound']","Organic Gardening and Farming,"
mulch,['mulch'],"Organic Gardening and Farming,"
mother,"['female_parent', 'bring_forth', 'father', 'fuss', 'mother', 'sire', 'overprotect', 'generate', 'beget', 'engender', 'get']","Organic Gardening and Farming,"
weeks,"['week', 'workweek', 'hebdomad', 'calendar_week']","Organic Gardening and Farming,"
exciting,"['arouse', 'rouse', 'wind_up', 'charge_up', 'sex', 'energize', 'commove', 'shake_up', 'exciting', 'excite', 'stimulate', 'agitate', 'turn_on', 'stir', 'charge', 'energise', 'shake']","Organic Gardening and Farming,"
taken,"['accept', 'remove', 'take_in', 'contract', 'take_away', 'rent', 'read', 'withdraw', 'look_at', 'engage', 'subscribe_to', 'adopt', 'fill', 'strike', 'film', 'call_for', 'bring', 'occupy', 'lease', 'necessitate', 'submit', 'take_up', 'pick_out', 'carry', 'use_up', 'conduct', 'consume', 'learn', 'subscribe', 'need', 'claim', 'deal', 'require', 'get', 'ask', 'get_hold_of', 'take', 'consider', 'aim', 'hire', 'postulate', 'hold', 'shoot', 'involve', 'assume', 'acquire', 'direct', 'lead', 'admit', 'have', 'exact', 'pack', 'guide', 'demand', 'take_on', 'train', 'contain', 'interpreted', 'study', 'drive', 'ingest', 'make', 'take_aim', 'choose', 'select', 'convey', 'taken', 'charter']","Organic Gardening and Farming,"
on,"['on', 'along']","Organic Gardening and Farming,"
It,"['IT', 'information_technology']","Organic Gardening and Farming,"
protein,['protein'],"Organic Gardening and Farming,"
age,"['age', 'eld', 'mature', 'geezerhood', 'long_time', 'maturate', 'get_on', 'years', 'senesce', 'old_age', 'historic_period']","Organic Gardening and Farming,"
vitamins,['vitamin'],"Organic Gardening and Farming,"
for,[],"Organic Gardening and Farming,"
asked,"['ask', 'necessitate', 'take', 'inquire', 'postulate', 'involve', 'enquire', 'expect', 'call_for', 'need', 'require', 'demand']","Organic Gardening and Farming,"
provide,"['render', 'allow_for', 'furnish', 'provide', 'bring_home_the_bacon', 'leave', 'put_up', 'cater', 'ply', 'supply', 'offer', 'allow']","Organic Gardening and Farming,"
Treat,"['goody', 'address', 'dainty', 'care_for', 'delicacy', 'cover', 'treat', 'handle', 'process', 'plow', 'do_by', 'kickshaw', 'deal', 'regale']","Organic Gardening and Farming,"
Give,"['return', 'break', 'establish', 'present', 'contribute', 'open', 'cave_in', 'devote', 'pass_on', 'commit', 'chip_in', 'founder', 'generate', 'collapse', 'springiness', 'afford', 'render', 'apply', 'grant', 'give', 'feed', 'kick_in', 'hold', 'throw', 'give_way', 'sacrifice', 'dedicate', 'pass', 'fall_in', 'impart', 'spring', 'have', 'turn_over', 'consecrate', 'ease_up', 'pay', 'leave', 'move_over', 'yield', 'gift', 'make', 'hand', 'reach']","Organic Gardening and Farming,"
Good,"['goodness', 'ripe', 'well', 'secure', 'dependable', 'honest', 'effective', 'trade_good', 'beneficial', 'in_effect', 'undecomposed', 'right', 'adept', 'serious', 'just', 'commodity', 'full', 'skilful', 'estimable', 'honorable', 'in_force', 'unspoiled', 'near', 'skillful', 'proficient', 'salutary', 'safe', 'expert', 'thoroughly', 'upright', 'dear', 'respectable', 'soundly', 'sound', 'practiced', 'good', 'unspoilt']","Organic Gardening and Farming,"
their,[],"Organic Gardening and Farming,"
word,"['word', 'word_of_honor', 'Holy_Writ', 'parole', 'countersign', 'formulate', 'discussion', 'Word', 'give_voice', 'Holy_Scripture', 'intelligence', 'articulate', 'Book', 'phrase', 'watchword', 'Bible', 'Son', 'news', 'Good_Book', 'give-and-take', 'Scripture', 'tidings', 'Christian_Bible', 'password', 'Word_of_God', 'Logos']","Organic Gardening and Farming,"
sunny,"['cheery', 'gay', 'sunny']","Organic Gardening and Farming,"
seen,"['get_a_line', 'watch', 'take_in', 'experience', 'realize', 'view', 'discover', 'reckon', 'run_into', 'find', 'ascertain', 'see_to_it', 'regard', 'interpret', 'project', 'fancy', 'visualise', 'insure', 'control', 'catch', 'visualize', 'learn', 'pick_up', 'encounter', 'envision', 'go_steady', 'image', 'assure', 'visit', 'go_through', 'witness', 'consider', 'run_across', 'see', 'date', 'determine', 'take_care', 'get_word', 'come_across', 'figure', 'picture', 'examine', 'construe', 'go_out', 'ensure', 'find_out', 'understand', 'hear', 'check', 'meet', 'look', 'attend', 'escort', 'realise', 'get_wind']","Organic Gardening and Farming,"
planted,"['embed', 'engraft', 'institute', 'found', 'implanted', 'constitute', 'deep-rooted', 'plant', 'imbed', 'ingrained', 'establish', 'planted', 'implant', 'deep-seated', 'set']","Organic Gardening and Farming,"
fertilizer,"['plant_food', 'fertiliser', 'fertilizer']","Organic Gardening and Farming,"
a,"['group_A', 'ampere', 'angstrom_unit', 'type_A', 'deoxyadenosine_monophosphate', 'amp', 'antiophthalmic_factor', 'a', 'vitamin_A', 'angstrom', 'A', 'adenine', 'axerophthol']","Organic Gardening and Farming,"
Aside,"['digression', 'divagation', 'apart', 'excursus', 'parenthesis', 'aside', 'by', 'away']","Organic Gardening and Farming,"
smaller,"['humble', 'smaller', 'small', 'littler', 'minor', 'pocket-sized', 'belittled', 'low', 'modest', 'diminished', 'small-scale', 'lowly', 'little', 'minuscule', 'pocket-size']","Organic Gardening and Farming,"
modern,"['modern', 'Bodoni', 'innovative', 'modern_font', 'New', 'forward-looking', 'modernistic', 'Bodoni_font', 'advanced', 'mod', 'Modern']","Organic Gardening and Farming,"
abundance,"['abundance', 'copiousness', 'teemingness']","Organic Gardening and Farming,"
resulting,"['lead', 'ensue', 'result', 'leave']","Organic Gardening and Farming,"
December,"['December', 'Dec']","Organic Gardening and Farming,"
developed,"['rise', 'develop', 'break', 'modernise', 'evolve', 'germinate', 'spring_up', 'grow', 'formulate', 'originate', 'developed', 'explicate', 'educate', 'get', 'modernize', 'build_up', 'acquire', 'make_grow', 'train', 'recrudesce', 'highly-developed', 'arise', 'produce', 'prepare', 'uprise']","Organic Gardening and Farming,"
phosphate,"['orthophosphate', 'phosphate', 'inorganic_phosphate']","Organic Gardening and Farming,"
sought,"['sought-after', 'look_for', 'assay', 'search', 'try', 'attempt', 'sought', 'essay', 'seek']","Organic Gardening and Farming,"
off,"['bump_off', 'remove', 'cancelled', 'sour', 'hit', 'slay', 'polish_off', 'forth', 'dispatch', 'away', 'turned', 'off', 'murder']","Organic Gardening and Farming,"
of,[],"Organic Gardening and Farming,"
said,"['articulate', 'enjoin', 'suppose', 'tell', 'read', 'pronounce', 'say', 'aver', 'order', 'enounce', 'aforesaid', 'enunciate', 'state', 'allege', 'sound_out', 'said', 'aforementioned']","Organic Gardening and Farming,"
pile,"['big_bucks', 'sight', 'flock', 'down', 'spate', 'voltaic_pile', 'mickle', 'mob', 'nap', 'stack', 'galvanic_pile', 'cumulus', 'quite_a_little', 'piling', 'tidy_sum', 'raft', 'chain_reactor', 'mound', 'deal', 'pile', 'mess', 'throng', 'mint', 'wad', 'stilt', 'megabucks', 'slew', 'passel', 'hatful', 'cumulation', 'lot', 'mass', 'pack', 'atomic_pile', 'bundle', 'heap', 'plenty', 'agglomerate', 'great_deal', 'spile', 'muckle', 'pot', 'jam', 'good_deal', 'batch', 'mountain', 'peck', 'big_money', 'atomic_reactor']","Organic Gardening and Farming,"
But,"['simply', 'only', 'just', 'merely', 'but']","Organic Gardening and Farming,"
takes,"['accept', 'remove', 'take_in', 'contract', 'return', 'take_away', 'read', 'rent', 'withdraw', 'look_at', 'engage', 'subscribe_to', 'adopt', 'fill', 'strike', 'film', 'call_for', 'bring', 'occupy', 'lease', 'necessitate', 'submit', 'take_up', 'pick_out', 'carry', 'use_up', 'conduct', 'payoff', 'consume', 'learn', 'proceeds', 'subscribe', 'need', 'claim', 'deal', 'require', 'get', 'ask', 'get_hold_of', 'takings', 'take', 'consider', 'aim', 'hire', 'postulate', 'hold', 'shoot', 'involve', 'assume', 'acquire', 'direct', 'lead', 'admit', 'have', 'exact', 'pack', 'guide', 'demand', 'take_on', 'train', 'issue', 'contain', 'yield', 'study', 'ingest', 'make', 'take_aim', 'drive', 'choose', 'select', 'convey', 'charter']","Organic Gardening and Farming,"
she,[],"Organic Gardening and Farming,"
As,"['every_bit', 'AS', 'a', 'group_A', 'arsenic', 'type_A', 'deoxyadenosine_monophosphate', 'amp', 'antiophthalmic_factor', 'American_Samoa', 'angstrom', 'atomic_number_33', 'As', 'as', 'equally', 'A', 'adenine', 'axerophthol', 'ampere', 'angstrom_unit', 'vitamin_A', 'Eastern_Samoa']","Organic Gardening and Farming,"
dissolved,"['fade_away', 'disband', 'fade_out', 'dismiss', 'unthaw', 'unfreeze', 'resolve', 'break_up', 'dissolve', 'melt', 'dissolved', 'thaw', 'dethaw']","Organic Gardening and Farming,"
no,"['atomic_number_102', 'No', 'nobelium', 'no', 'no_more']","Organic Gardening and Farming,"
firm,"['immobile', 'firmly', 'business_firm', 'tauten', 'solid', 'stiff', 'loyal', 'truehearted', 'steadfast', 'unshakable', 'unfluctuating', 'unfaltering', 'unbendable', 'firm', 'unwaveringly', 'unwavering', 'fast', 'house', 'steady', 'steadfastly', 'strong']","Organic Gardening and Farming,"
do,"['brawl', 'doh', 'behave', 'make_out', 'get_along', 'Doctor_of_Osteopathy', 'serve', 'cause', 'DO', 'coif', 'come', 'arrange', 'exercise', 'ut', 'fare', 'perform', 'dress', 'act', 'coiffure', 'practice', 'answer', 'bash', 'coiffe', 'suffice', 'do', 'practise', 'execute', 'manage', 'make', 'set']","Organic Gardening and Farming,"
large,"['large', 'orotund', 'expectant', 'turgid', 'heavy', 'great', 'big', 'bombastic', 'vauntingly', 'tumid', 'magnanimous', 'enceinte', 'boastfully', 'prominent', 'declamatory', 'with_child', 'gravid']","Organic Gardening and Farming,"
gluttons,"['glutton', 'Gulo_gulo', 'gourmand', 'gourmandizer', 'wolverine', 'trencherman']","Organic Gardening and Farming,"
cut-down,[],"Organic Gardening and Farming,"
than,[],"Organic Gardening and Farming,"
or,"['operating_room', 'operating_theatre', 'operating_theater', 'Oregon', 'surgery', 'Beaver_State', 'OR']","Organic Gardening and Farming,"
remain,"['persist', 'continue', 'rest', 'stay', 'stay_on', 'remain']","Organic Gardening and Farming,"
comes,"['come_in', 'derive', 'make_out', 'amount', 'get_along', 'ejaculate', 'occur', 'come_up', 'seed', 'come', 'number', 'arrive', 'hail', 'fare', 'seminal_fluid', 'get', 'descend', 'fall', 'total', 'issue_forth', 'add_up', 'do', 'cum', 'follow', 'semen']","Organic Gardening and Farming,"
room,"['way', 'board', 'room', 'elbow_room']","Organic Gardening and Farming,"
had,"['experience', 'take_in', 'accept', 'own', 'deliver', 'receive', 'stimulate', 'give_birth', 'let', 'cause', 'consume', 'birth', 'get', 'take', 'give', 'hold', 'have_got', 'throw', 'induce', 'suffer', 'have', 'possess', 'feature', 'ingest', 'make', 'sustain', 'bear']","Organic Gardening and Farming,"
frost,"['rime', 'frost', 'hoar', 'icing', 'ice', 'hoarfrost', 'freeze', 'Robert_Lee_Frost', 'Frost', 'Robert_Frost']","Organic Gardening and Farming,"
think,"['think', 'imagine', 'retrieve', 'recollect', 'cogitate', 'call_up', 'reckon', 'guess', 'opine', 'mean', 'consider', 'suppose', 'intend', 'believe', 'remember', 'recall', 'conceive', 'cerebrate', 'call_back']","Organic Gardening and Farming,"
anywhere,"['anywhere', 'anyplace']","Organic Gardening and Farming,"
simply,"['plainly', 'simply', 'only', 'just', 'merely', 'but']","Organic Gardening and Farming,"
main,"['briny', 'main', 'master', 'chief', 'primary', 'principal', 'independent']","Organic Gardening and Farming,"
assures,"['promise', 'see', 'tell', 'check', 'guarantee', 'see_to_it', 'ascertain', 'secure', 'reassure', 'control', 'ensure', 'assure', 'insure']","Organic Gardening and Farming,"
to,[],"Organic Gardening and Farming,"
None,['none'],"Organic Gardening and Farming,"
tilth,"['farmland', 'tillage', 'tilled_land', 'plowland', 'tilth', 'cultivated_land', 'ploughland']","Organic Gardening and Farming,"
diet,"['dieting', 'diet']","Organic Gardening and Farming,"
accomplished,"['completed', 'carry_through', 'achieve', 'execute', 'accomplish', 'realized', 'realised', 'established', 'carry_out', 'action', 'reach', 'attain', 'fulfil', 'effected', 'complete', 'accomplished', 'fulfill']","Organic Gardening and Farming,"
Bartlett,"['Bartlett', 'bartlett_pear', 'Robert_Abram_Bartlett', 'Captain_Bob', 'bartlett', 'John_Bartlett', 'Robert_Bartlett']","Organic Gardening and Farming,"
Florida,"['Florida', 'Everglade_State', 'FL', 'Sunshine_State']","Organic Gardening and Farming,"
tiny,"['lilliputian', 'bantam', 'midget', 'tiny', 'petite', 'diminutive', 'flyspeck']","Organic Gardening and Farming,"
leggy,"['leggy', 'tall-growing', 'long-legged', 'long-shanked']","Organic Gardening and Farming,"
delay,"['postponement', 'holdup', 'wait', 'check', 'hold_up', 'stay', 'hold', 'delay', 'time_lag', 'retard', 'detain']","Organic Gardening and Farming,"
care,"['precaution', 'tutelage', 'worry', 'charge', 'maintenance', 'guardianship', 'handle', 'wish', 'attention', 'care', 'deal', 'give_care', 'caution', 'fear', 'forethought', 'aid', 'upkeep', 'manage', 'concern', 'like', 'tending']","Organic Gardening and Farming,"
little,"['picayune', 'lilliputian', 'slight', 'small', 'niggling', 'piffling', 'piddling', 'fiddling', 'short', 'footling', 'petty', 'trivial', 'little', 'minuscule']","Organic Gardening and Farming,"
experimental,"['experimental', 'data-based', 'observational']","Organic Gardening and Farming,"
ignores,"['cut', 'brush_aside', 'dismiss', 'snub', 'neglect', 'ignore', 'brush_off', 'discount', 'push_aside', 'disregard']","Organic Gardening and Farming,"
take,"['accept', 'remove', 'take_in', 'contract', 'return', 'take_away', 'read', 'rent', 'withdraw', 'look_at', 'engage', 'subscribe_to', 'adopt', 'fill', 'strike', 'film', 'call_for', 'bring', 'occupy', 'lease', 'necessitate', 'submit', 'take_up', 'pick_out', 'carry', 'use_up', 'conduct', 'payoff', 'consume', 'learn', 'proceeds', 'subscribe', 'need', 'claim', 'deal', 'require', 'get', 'ask', 'get_hold_of', 'takings', 'take', 'consider', 'aim', 'hire', 'postulate', 'hold', 'shoot', 'involve', 'assume', 'acquire', 'direct', 'lead', 'admit', 'have', 'exact', 'pack', 'guide', 'demand', 'take_on', 'train', 'issue', 'contain', 'yield', 'study', 'ingest', 'make', 'take_aim', 'drive', 'choose', 'select', 'convey', 'charter']","Organic Gardening and Farming,"
round,"['rhythm', 'around', 'stave', 'round_of_drinks', 'circle', 'fill_out', 'polish', 'rotund', 'round_off', 'orotund', 'bout', 'labialize', 'assault', 'attack', 'cycle', 'round', 'polish_up', 'one_shot', 'beat', 'assail', 'circular', 'unit_of_ammunition', 'turn', 'labialise', 'troll', 'round_down', 'snipe', 'brush_up', 'rung', 'daily_round', 'round_out', 'lash_out', 'flesh_out', 'pear-shaped', 'round_of_golf']","Organic Gardening and Farming,"
unlike,"['different', 'unlike', 'dissimilar']","Organic Gardening and Farming,"
they,[],"Organic Gardening and Farming,"
72,"['seventy-two', 'lxxii', '72']","Organic Gardening and Farming,"
United,"['unify', 'joined', 'united', 'link', 'connect', 'unite', 'combine', 'join', 'link_up', 'merge']","Organic Gardening and Farming,"
taste,"['penchant', 'preference', 'try', 'gustatory_sensation', 'sense_of_taste', 'predilection', 'savor', 'gustation', 'savour', 'gustatory_modality', 'discernment', 'try_out', 'taste_perception', 'sample', 'gustatory_perception', 'appreciation', 'taste', 'taste_sensation', 'smack', 'perceptiveness', 'tasting', 'mouthful']","Organic Gardening and Farming,"
bloomed,"['flower', 'blossom', 'bloom']","Organic Gardening and Farming,"
stop,"['barricade', 'hold_on', 'blockage', 'stay', 'finish', 'break', 'full_stop', 'catch', 'lay_off', 'discontinue', 'hitch', 'plosive_consonant', 'block_up', 'give_up', 'stoppage', 'stopover', 'diaphragm', 'stop_consonant', 'halt', 'arrest', 'closure', 'plosive', 'occlusion', 'stop_over', 'end', 'period', 'kibosh', 'full_point', 'turn_back', 'terminate', 'plosive_speech_sound', 'block_off', 'hold_back', 'bar', 'stop', 'block', 'point', 'quit', 'intercept', 'contain', 'layover', 'check', 'cease', 'blockade', 'break_off', 'occlusive']","Organic Gardening and Farming,"
blossoms,"['prime', 'flush', 'blossom_forth', 'heyday', 'blossom', 'unfold', 'peak', 'flower', 'blossom_out', 'efflorescence', 'bloom']","Organic Gardening and Farming,"
roughly,"['approximately', 'about', 'roughly', 'around', 'or_so', 'rough', 'just_about', 'some', 'more_or_less', 'close_to']","Organic Gardening and Farming,"
especially,"['particularly', 'specially', 'peculiarly', 'especially']","Organic Gardening and Farming,"
substitute,"['ersatz', 'replace', 'backup', 'alternate', 'utility', 'stand-in', 'replacement', 'backup_man', 'reserve', 'exchange', 'alternative', 'step_in', 'stand_in', 'second-stringer', 'deputise', 'sub', 'fill_in', 'interchange', 'reliever', 'relief', 'substitute', 'fill-in', 'deputize']","Organic Gardening and Farming,"
day,"['daytime', 'daylight', 'day', 'sidereal_day', 'Clarence_Day', 'solar_day', 'twenty-four_hours', 'twenty-four_hour_period', 'mean_solar_day', 'Clarence_Shepard_Day_Jr.', 'Day', '24-hour_interval']","Organic Gardening and Farming,"
builder,"['constructor', 'builder', 'detergent_builder']","Organic Gardening and Farming,"
wonderfully,"['toppingly', 'terrifically', 'marvelously', 'wonderfully', 'wondrous', 'marvellously', 'superbly', 'wondrously']","Organic Gardening and Farming,"
me,"['ME', 'Maine', 'Pine_Tree_State']","Organic Gardening and Farming,"
record,"['disk', 'record_book', 'read', 'book', 'disc', 'phonograph_recording', 'criminal_record', 'memorialise', 'phonograph_record', 'platter', 'show', 'commemorate', 'immortalise', 'enter', 'memorialize', 'immortalize', 'register', 'record', 'put_down', 'track_record', 'tape']","Organic Gardening and Farming,"
greenhouse,"['greenhouse', 'nursery', 'glasshouse']","Organic Gardening and Farming,"
spray,"['spraying', 'nebuliser', 'sprayer', 'atomiser', 'nebulizer', 'atomizer', 'spray']","Organic Gardening and Farming,"
protection,"['auspices', 'protective_cover', 'shelter', 'protection', 'trade_protection', 'tribute', 'aegis', 'security', 'protective_covering']","Organic Gardening and Farming,"
texture,"['texture', 'grain']","Organic Gardening and Farming,"
spongy,"['squishy', 'spongelike', 'squashy', 'spongy']","Organic Gardening and Farming,"
solicitude,"['solicitousness', 'solicitude']","Organic Gardening and Farming,"
time,"['clock_time', 'clock', 'clip', 'meter', 'fourth_dimension', 'metre', 'sentence', 'prison_term', 'time']","Organic Gardening and Farming,"
then,"['then', 'so', 'and_then', 'and_so']","Organic Gardening and Farming,"
hard,"['hard', 'grueling', 'punishing', 'firmly', 'laborious', 'tough', 'operose', 'unvoiced', 'gruelling', 'knockout', 'concentrated', 'backbreaking', 'heavy', 'voiceless', 'intemperate', 'arduous', 'heavily', 'surd', 'severely', 'intemperately', 'toilsome', 'difficult', 'severe', 'strong']","Organic Gardening and Farming,"
plant's,[],"Organic Gardening and Farming,"
love,"['honey', 'sleep_with', 'love', 'be_intimate', 'roll_in_the_hay', 'fuck', 'make_out', 'enjoy', 'do_it', 'screw', 'have_sex', 'have_it_off', 'dearest', 'know', 'making_love', 'hump', 'bonk', 'have_a_go_at_it', 'erotic_love', 'lie_with', 'lovemaking', 'bed', 'love_life', 'have_it_away', 'have_intercourse', 'beloved', 'sexual_love', 'eff', 'passion', 'make_love', 'get_laid', 'bang', 'get_it_on', 'dear', 'jazz', 'sleep_together']","Organic Gardening and Farming,"
fine,"['o.k.', 'fine', 'ticket', 'hunky-dory', 'exquisitely', 'ok', 'okay', 'finely', 'amercement', 'all_right', 'delicately', 'OK', 'alright', 'mulct', 'very_well']","Organic Gardening and Farming,"
years,"['age', 'eld', 'twelvemonth', 'long_time', 'years', 'class', 'yr', 'days', 'year', 'old_age', 'geezerhood']","Organic Gardening and Farming,"
pulverized,"['powdered', 'small-grained', 'pulverise', 'pulverized', 'powderize', 'pulverised', 'powdery', 'powderise', 'demolish', 'fine-grained', 'pulverize', 'powder']","Organic Gardening and Farming,"
keep,"['hold_on', 'keep', 'sustenance', 'prevent', 'observe', 'hold_open', 'proceed', 'keep_back', 'stay_fresh', 'keep_on', 'support', 'go_along', 'save', 'continue', 'hold', 'bread_and_butter', 'restrain', 'maintain', 'living', 'go_on', 'hold_back', 'donjon', 'keep_open', 'dungeon', 'celebrate', 'livelihood', 'sustain', 'retain', 'preserve']","Organic Gardening and Farming,"
unpleasant,['unpleasant'],"Organic Gardening and Farming,"
blooming,"['flaming', 'blinking', 'fucking', 'blossom', 'bally', 'crashing', 'bloody', 'flower', 'blooming', 'bloom']","Organic Gardening and Farming,"
garden,['garden'],"Organic Gardening and Farming,"
Veterans',[],"Organic Gardening and Farming,"
green,"['park', 'light-green', 'putting_green', 'immature', 'green', 'unripened', 'honey_oil', 'super_acid', 'fleeceable', 'greenness', 'commons', 'William_Green', 'greens', 'super_C', 'special_K', 'common', 'unripe', 'putting_surface', 'viridity', 'Green_River', 'greenish', 'Green', 'jet', 'gullible', 'cat_valium', 'leafy_vegetable', 'dark-green', 'K']","Organic Gardening and Farming,"
An,"['Associate_in_Nursing', 'AN']","Organic Gardening and Farming,"
advice,['advice'],"Organic Gardening and Farming,"
significantly,"['significantly', 'importantly']","Organic Gardening and Farming,"
buying,"['buy', 'purchase', 'purchasing', 'bribe', 'corrupt', 'buying', ""grease_one's_palms""]","Organic Gardening and Farming,"
excelsior,"['excelsior', 'wood_shavings']","Organic Gardening and Farming,"
Pansies,"['Milquetoast', 'queer', 'poof', 'pantywaist', 'nance', 'queen', 'fagot', 'fairy', 'fag', 'pouf', 'poove', 'pansy', 'milksop', 'Viola_tricolor_hortensis', 'faggot', 'sissy']","Organic Gardening and Farming,"
just,"['barely', 'precisely', 'simply', 'upright', 'only', 'exactly', 'scarce', 'equitable', 'hardly', 'just', 'scarcely', 'merely', 'just_now', 'good', 'but', 'fair']","Organic Gardening and Farming,"
healthful,"['sanitary', 'healthful']","Organic Gardening and Farming,"
spread,"['spread_head', 'broadcast', 'pass_around', 'spreading', 'distribute', 'disperse', 'feast', 'open', 'bedcover', 'spread_out', 'counterpane', 'go_around', 'cattle_farm', 'fan_out', 'bed_cover', 'ranch', 'spread', 'scatter', 'spreadhead', 'circularize', 'banquet', 'propagate', 'facing_pages', 'overspread', 'circulate', 'bedspread', 'cattle_ranch', 'bed_covering', 'gap', 'paste', 'diffuse', 'circularise', 'disseminate', 'dispersed', 'outspread', 'unfold']","Organic Gardening and Farming,"
deal,"['address', 'sight', 'flock', 'spate', 'contend', 'look_at', 'treat', 'parcel_out', 'mickle', 'dole_out', 'portion_out', 'make_out', 'share', 'distribute', 'stack', 'business_deal', 'quite_a_little', 'cover', 'conduct', 'handle', 'tidy_sum', 'raft', 'softwood', 'carry_on', 'care', 'shell_out', 'administer', 'deal', 'pile', 'mess', 'dispense', 'divvy_up', 'mint', 'consider', 'take', 'make_do', 'wad', 'mete_out', 'slew', 'dish_out', 'passel', 'hatful', 'lot', 'mass', 'get_by', 'heap', 'plenty', 'allot', 'great_deal', 'trade', 'muckle', 'pot', 'grapple', 'good_deal', 'sell', 'apportion', 'cope', 'hand', 'manage', 'batch', 'mountain', 'plow', 'deal_out', 'peck', 'bargain']","Organic Gardening and Farming,"
season,"['mollify', 'flavor', 'flavour', 'season', 'temper', 'harden', 'time_of_year']","Organic Gardening and Farming,"
methods,"['method_acting', 'method']","Organic Gardening and Farming,"
over,"['over', 'all_over', ""o'er"", 'terminated', 'concluded', 'complete', 'ended']","Organic Gardening and Farming,"
become,"['become', 'go', 'turn', 'suit', 'get']","Organic Gardening and Farming,"
apply,"['utilise', 'apply', 'put_on', 'use', 'give', 'hold', 'practice', 'go_for', 'implement', 'employ', 'utilize', 'lend_oneself', 'enforce']","Organic Gardening and Farming,"
tree,"['tree_diagram', 'Sir_Herbert_Beerbohm_Tree', 'tree', 'shoetree', 'Tree', 'corner']","Organic Gardening and Farming,"
blossom,"['prime', 'flush', 'blossom_forth', 'heyday', 'blossom', 'unfold', 'peak', 'flower', 'blossom_out', 'efflorescence', 'bloom']","Organic Gardening and Farming,"
flowers,"['prime', 'flush', 'heyday', 'blossom', 'peak', 'flower', 'efflorescence', 'bloom']","Organic Gardening and Farming,"
go,"['exit', 'expire', 'give_out', 'live_on', 'go_game', 'kick_the_bucket', 'blend_in', 'break', 'decease', 'perish', 'last', 'plump', 'live', 'go_away', 'fail', 'buy_the_farm', 'work', 'go_bad', 'conk', 'disco_biscuit', 'proceed', 'hold_up', 'fling', 'fit', 'run_low', 'snuff_it', 'endure', 'locomote', 'break_down', 'get', 'whirl', 'XTC', 'crack', 'ecstasy', 'become', 'depart', 'give-up_the_ghost', 'go', 'pass_away', ""cash_in_one's_chips"", 'give_way', 'run_short', 'operate', 'X', 'turn', 'hold_out', 'extend', 'croak', 'pass', 'die', 'lead', 'belong', 'start', 'get_going', 'run', 'function', 'choke', 'drop_dead', 'conk_out', 'cristal', 'travel', 'Adam', 'blend', 'hug_drug', 'tour', 'sound', 'pop_off', 'move', 'spell', 'rifle', 'survive', 'offer']","Organic Gardening and Farming,"
big,"['handsome', 'great', 'adult', 'bountiful', 'openhanded', 'with_child', 'braggart', 'bighearted', 'expectant', 'giving', 'heavy', 'vainglorious', 'boastful', 'self-aggrandizing', 'magnanimous', 'liberal', 'full-grown', 'prominent', 'self-aggrandising', 'bounteous', 'fully_grown', 'swelled', 'cock-a-hoop', 'big', 'freehanded', 'braggy', 'enceinte', 'boastfully', 'crowing', 'large', 'grownup', 'bad', 'vauntingly', 'gravid', 'bragging', 'grown']","Organic Gardening and Farming,"
regularity,"['geometrical_regularity', 'regularity']","Organic Gardening and Farming,"
per,[],"Organic Gardening and Farming,"
now,"['immediately', 'today', 'directly', 'straight_off', 'forthwith', 'at_once', 'at_present', 'straightaway', 'instantly', 'right_away', 'now', 'like_a_shot', 'nowadays']","Organic Gardening and Farming,"
covers,"['address', 'encompass', 'compensate', 'book_binding', 'top', 'hatch', 'treat', 'spread_over', 'overcompensate', 'masking', 'underwrite', 'enshroud', 'insure', 'breed', 'get_across', 'brood', 'wrap_up', 'incubate', 'cover', 'handle', 'cut_across', 'cover_song', 'natural_covering', 'cut_through', 'embrace', 'report', 'covering', 'deal', 'cover_up', 'pass_over', 'cover_charge', 'continue', 'cover_version', 'track', 'blanket', 'concealment', 'shroud', 'extend', 'cross', 'overlay', 'comprehend', 'get_over', 'binding', 'hide', 'traverse', 'back', 'screening', 'screen', 'covert', 'covering_fire', 'plow']","Organic Gardening and Farming,"
