w,taza
"('complaint', '.')",0.0,North Country School Cares for the Whole Child
"('.', 'Of')",0.0,North Country School Cares for the Whole Child
"('Of', 'course')",0.0,North Country School Cares for the Whole Child
"('course', 'they')",0.1111111111111111,North Country School Cares for the Whole Child
"('they', 'learned')",0.1111111111111111,North Country School Cares for the Whole Child
"('learned', 'in')",0.14285714285714285,North Country School Cares for the Whole Child
"('in', 'time')",0.2,North Country School Cares for the Whole Child
"('time', 'that')",0.16666666666666666,North Country School Cares for the Whole Child
"('that', 'they')",0.4,North Country School Cares for the Whole Child
"('they', 'not')",0.16666666666666666,North Country School Cares for the Whole Child
"('not', 'only')",0.4,North Country School Cares for the Whole Child
"('only', 'could')",0.2857142857142857,North Country School Cares for the Whole Child
"('could', 'use')",0.14285714285714285,North Country School Cares for the Whole Child
"('use', 'whole-wheat')",0.1,North Country School Cares for the Whole Child
"('bread', ',')",0.0,North Country School Cares for the Whole Child
"('children', 'liked')",0.4444444444444444,North Country School Cares for the Whole Child
"('liked', 'it')",0.16666666666666666,North Country School Cares for the Whole Child
"('it', 'better')",0.2,North Country School Cares for the Whole Child
"('better', '.')",0.0,North Country School Cares for the Whole Child
"('.', 'Homemade')",0.0,North Country School Cares for the Whole Child
"('Homemade', 'bread')",0.375,North Country School Cares for the Whole Child
"('bread', 'Mrs.')",0.125,North Country School Cares for the Whole Child
"('Mrs.', 'Clark')",0.125,North Country School Cares for the Whole Child
"(',', 'as')",0.0,North Country School Cares for the Whole Child
"('as', 'house')",0.16666666666666666,North Country School Cares for the Whole Child
"('house', 'manager')",0.1,North Country School Cares for the Whole Child
"('manager', ',')",0.0,North Country School Cares for the Whole Child
"(',', 'planned')",0.0,North Country School Cares for the Whole Child
"('planned', 'the')",0.125,North Country School Cares for the Whole Child
"('the', 'menus')",0.14285714285714285,North Country School Cares for the Whole Child
"('menus', 'and')",0.14285714285714285,North Country School Cares for the Whole Child
"('and', 'cared')",0.3333333333333333,North Country School Cares for the Whole Child
"('cared', 'for')",0.14285714285714285,North Country School Cares for the Whole Child
"('the', 'ordering')",0.1111111111111111,North Country School Cares for the Whole Child
"('ordering', '.')",0.0,North Country School Cares for the Whole Child
"('.', 'Then')",0.0,North Country School Cares for the Whole Child
"('Then', 'Miss')",0.0,North Country School Cares for the Whole Child
"('Miss', 'Lillian')",0.14285714285714285,North Country School Cares for the Whole Child
"('Lillian', 'Colman')",0.375,North Country School Cares for the Whole Child
"('Colman', 'came')",0.25,North Country School Cares for the Whole Child
"('came', 'from')",0.14285714285714285,North Country School Cares for the Whole Child
"('from', 'Vermont')",0.375,North Country School Cares for the Whole Child
"('Vermont', 'to')",0.2857142857142857,North Country School Cares for the Whole Child
"('be', 'kitchen')",0.125,North Country School Cares for the Whole Child
"('kitchen', 'manager')",0.18181818181818182,North Country School Cares for the Whole Child
"('manager', '.')",0.0,North Country School Cares for the Whole Child
"('.', 'Today')",0.0,North Country School Cares for the Whole Child
"('Today', 'whole')",0.1111111111111111,North Country School Cares for the Whole Child
"('whole', 'grains')",0.0,North Country School Cares for the Whole Child
"('grains', 'are')",0.2857142857142857,North Country School Cares for the Whole Child
"('are', 'freshly')",0.25,North Country School Cares for the Whole Child
"('freshly', 'ground')",0.08333333333333333,North Country School Cares for the Whole Child
"('ground', 'every')",0.1111111111111111,North Country School Cares for the Whole Child
"('every', 'day')",0.16666666666666666,North Country School Cares for the Whole Child
"('day', 'and')",0.5,North Country School Cares for the Whole Child
"('and', 'baked')",0.3333333333333333,North Country School Cares for the Whole Child
"('baked', 'into')",0.0,North Country School Cares for the Whole Child
"('into', 'bread')",0.0,North Country School Cares for the Whole Child
"('Mr.', ""Clark's"")",0.1111111111111111,North Country School Cares for the Whole Child
"(""Clark's"", 'studies')",0.08333333333333333,North Country School Cares for the Whole Child
"('studies', 'taught')",0.2222222222222222,North Country School Cares for the Whole Child
"('taught', 'him')",0.14285714285714285,North Country School Cares for the Whole Child
"('him', 'that')",0.2,North Country School Cares for the Whole Child
"('that', 'the')",0.5,North Country School Cares for the Whole Child
"('the', 'only')",0.0,North Country School Cares for the Whole Child
"('only', 'way')",0.16666666666666666,North Country School Cares for the Whole Child
"('way', 'to')",0.0,North Country School Cares for the Whole Child
"('to', 'conserve')",0.125,North Country School Cares for the Whole Child
"('conserve', 'the')",0.1111111111111111,North Country School Cares for the Whole Child
"('the', 'vitamins')",0.1111111111111111,North Country School Cares for the Whole Child
"('vitamins', 'in')",0.2857142857142857,North Country School Cares for the Whole Child
"('whole', 'grain')",0.0,North Country School Cares for the Whole Child
"('grain', 'was')",0.14285714285714285,North Country School Cares for the Whole Child
"('was', 'prompt')",0.0,North Country School Cares for the Whole Child
"('prompt', 'use')",0.0,North Country School Cares for the Whole Child
"('the', 'flour')",0.0,North Country School Cares for the Whole Child
"('flour', '.')",0.0,North Country School Cares for the Whole Child
"('.', 'Once')",0.0,North Country School Cares for the Whole Child
"('Once', 'the')",0.16666666666666666,North Country School Cares for the Whole Child
"('the', 'grains')",0.0,North Country School Cares for the Whole Child
"('are', 'ground')",0.125,North Country School Cares for the Whole Child
"('ground', ',')",0.0,North Country School Cares for the Whole Child
"(',', 'vitamin')",0.0,North Country School Cares for the Whole Child
"('vitamin', 'E')",0.0,North Country School Cares for the Whole Child
"('E', 'begins')",0.0,North Country School Cares for the Whole Child
"('begins', 'to')",0.0,North Country School Cares for the Whole Child
"('to', 'deteriorate')",0.2857142857142857,North Country School Cares for the Whole Child
"('deteriorate', 'immediately')",0.5,North Country School Cares for the Whole Child
"('immediately', 'and')",0.2222222222222222,North Country School Cares for the Whole Child
"('and', 'half')",0.16666666666666666,North Country School Cares for the Whole Child
"('half', 'of')",0.2,North Country School Cares for the Whole Child
"('of', 'it')",0.0,North Country School Cares for the Whole Child
"('is', 'lost')",0.2,North Country School Cares for the Whole Child
"('lost', 'by')",0.0,North Country School Cares for the Whole Child
"('by', 'oxidation')",0.0,North Country School Cares for the Whole Child
"('oxidation', 'and')",0.42857142857142855,North Country School Cares for the Whole Child
"('and', 'exposure')",0.0,North Country School Cares for the Whole Child
"('exposure', 'to')",0.125,North Country School Cares for the Whole Child
"('the', 'air')",0.0,North Country School Cares for the Whole Child
"('air', 'within')",0.14285714285714285,North Country School Cares for the Whole Child
"('within', 'one')",0.14285714285714285,North Country School Cares for the Whole Child
"('one', 'week')",0.2,North Country School Cares for the Whole Child
"('week', '.')",0.0,North Country School Cares for the Whole Child
"('A', 'mill')",0.0,North Country School Cares for the Whole Child
"('mill', 'stands')",0.0,North Country School Cares for the Whole Child
"('stands', 'in')",0.16666666666666666,North Country School Cares for the Whole Child
"('a', 'room')",0.0,North Country School Cares for the Whole Child
"('room', 'off')",0.25,North Country School Cares for the Whole Child
"('off', 'the')",0.0,North Country School Cares for the Whole Child
"('kitchen', '.')",0.0,North Country School Cares for the Whole Child
"('.', 'Surrounding')",0.0,North Country School Cares for the Whole Child
"('Surrounding', 'it')",0.1111111111111111,North Country School Cares for the Whole Child
"('it', 'are')",0.0,North Country School Cares for the Whole Child
"('are', 'metal')",0.3333333333333333,North Country School Cares for the Whole Child
"('metal', 'cans')",0.125,North Country School Cares for the Whole Child
"('cans', 'of')",0.0,North Country School Cares for the Whole Child
"('of', 'grains')",0.0,North Country School Cares for the Whole Child
"('grains', 'ordered')",0.1111111111111111,North Country School Cares for the Whole Child
"('ordered', 'from')",0.3333333333333333,North Country School Cares for the Whole Child
"('from', 'organic')",0.2222222222222222,North Country School Cares for the Whole Child
"('organic', 'farms')",0.2,North Country School Cares for the Whole Child
"('farms', 'in')",0.0,North Country School Cares for the Whole Child
"('the', 'state')",0.4,North Country School Cares for the Whole Child
"('state', '.')",0.0,North Country School Cares for the Whole Child
"('.', 'Miss')",0.0,North Country School Cares for the Whole Child
"('Miss', 'Colman')",0.0,North Country School Cares for the Whole Child
"('Colman', 'pours')",0.1,North Country School Cares for the Whole Child
"('pours', 'measures')",0.375,North Country School Cares for the Whole Child
"('measures', 'of')",0.0,North Country School Cares for the Whole Child
"('of', 'whole')",0.16666666666666666,North Country School Cares for the Whole Child
"('whole', 'wheat')",0.42857142857142855,North Country School Cares for the Whole Child
"('wheat', ',')",0.0,North Country School Cares for the Whole Child
"(',', 'oats')",0.0,North Country School Cares for the Whole Child
"('oats', ',')",0.0,North Country School Cares for the Whole Child
"('and', 'soy')",0.0,North Country School Cares for the Whole Child
"('soy', 'beans')",0.14285714285714285,North Country School Cares for the Whole Child
"('beans', 'and')",0.3333333333333333,North Country School Cares for the Whole Child
"('and', 'turns')",0.14285714285714285,North Country School Cares for the Whole Child
"('turns', 'on')",0.16666666666666666,North Country School Cares for the Whole Child
"('the', 'motor')",0.16666666666666666,North Country School Cares for the Whole Child
"('motor', '.')",0.0,North Country School Cares for the Whole Child
"('.', 'She')",0.0,North Country School Cares for the Whole Child
"('She', 'goes')",0.16666666666666666,North Country School Cares for the Whole Child
"('goes', 'on')",0.2,North Country School Cares for the Whole Child
"('on', 'about')",0.16666666666666666,North Country School Cares for the Whole Child
"('about', 'her')",0.0,North Country School Cares for the Whole Child
"('her', 'work')",0.16666666666666666,North Country School Cares for the Whole Child
"('work', 'and')",0.0,North Country School Cares for the Whole Child
"('and', 'listens')",0.125,North Country School Cares for the Whole Child
"('listens', 'for')",0.0,North Country School Cares for the Whole Child
"('the', 'completion')",0.2,North Country School Cares for the Whole Child
"('completion', 'of')",0.1,North Country School Cares for the Whole Child
"('the', 'grinding')",0.0,North Country School Cares for the Whole Child
"('grinding', '.')",0.0,North Country School Cares for the Whole Child
"('The', 'bread')",0.14285714285714285,North Country School Cares for the Whole Child
"('bread', 'baked')",0.6666666666666666,North Country School Cares for the Whole Child
"('baked', 'from')",0.0,North Country School Cares for the Whole Child
"('from', 'this')",0.0,North Country School Cares for the Whole Child
"('this', 'mixture')",0.2222222222222222,North Country School Cares for the Whole Child
"('mixture', 'is')",0.125,North Country School Cares for the Whole Child
"('is', 'light')",0.16666666666666666,North Country School Cares for the Whole Child
"('light', 'in')",0.16666666666666666,North Country School Cares for the Whole Child
"('in', 'color')",0.0,North Country School Cares for the Whole Child
"('color', 'and')",0.0,North Country School Cares for the Whole Child
"('and', 'fragrant')",0.2857142857142857,North Country School Cares for the Whole Child
"('fragrant', 'in')",0.14285714285714285,North Country School Cares for the Whole Child
"('in', 'aroma')",0.0,North Country School Cares for the Whole Child
"('aroma', '.')",0.0,North Country School Cares for the Whole Child
"('It', 'is')",0.0,North Country School Cares for the Whole Child
"('is', 'well')",0.0,North Country School Cares for the Whole Child
"('well', 'liked')",0.3333333333333333,North Country School Cares for the Whole Child
"('liked', 'by')",0.0,North Country School Cares for the Whole Child
"('by', 'the')",0.0,North Country School Cares for the Whole Child
"('children', 'and')",0.2222222222222222,North Country School Cares for the Whole Child
"('and', 'faculty')",0.1111111111111111,North Country School Cares for the Whole Child
"('faculty', '.')",0.0,North Country School Cares for the Whole Child
"('is', 'one')",0.0,North Country School Cares for the Whole Child
"('one', 'problem')",0.25,North Country School Cares for the Whole Child
"('problem', 'with')",0.0,North Country School Cares for the Whole Child
"('the', 'bread')",0.14285714285714285,North Country School Cares for the Whole Child
"('``', ""Lillian's"")",0.0,North Country School Cares for the Whole Child
"(""Lillian's"", 'bread')",0.09090909090909091,North Country School Cares for the Whole Child
"('bread', 'is')",0.0,North Country School Cares for the Whole Child
"('is', 'so')",0.3333333333333333,North Country School Cares for the Whole Child
"('so', 'good')",0.25,North Country School Cares for the Whole Child
"('good', 'and')",0.2,North Country School Cares for the Whole Child
"('and', 'everything')",0.09090909090909091,North Country School Cares for the Whole Child
"('everything', 'tastes')",0.18181818181818182,North Country School Cares for the Whole Child
"('tastes', 'so')",0.2,North Country School Cares for the Whole Child
"('so', 'much')",0.0,North Country School Cares for the Whole Child
"('much', 'better')",0.0,North Country School Cares for the Whole Child
"('better', 'here')",0.4,North Country School Cares for the Whole Child
"('here', 'that')",0.2,North Country School Cares for the Whole Child
"('that', 'it')",0.25,North Country School Cares for the Whole Child
"('is', 'hard')",0.0,North Country School Cares for the Whole Child
"('hard', 'not')",0.0,North Country School Cares for the Whole Child
"('not', 'to')",0.6666666666666666,North Country School Cares for the Whole Child
"('eat', 'too')",0.25,North Country School Cares for the Whole Child
"('too', 'much')",0.0,North Country School Cares for the Whole Child
"('much', ""''"")",0.0,North Country School Cares for the Whole Child
"(',', 'said')",0.0,North Country School Cares for the Whole Child
"('said', 'the')",0.0,North Country School Cares for the Whole Child
"('the', 'secretary')",0.25,North Country School Cares for the Whole Child
"('secretary', 'ruefully')",0.3,North Country School Cares for the Whole Child
"('ruefully', 'eyeing')",0.2222222222222222,North Country School Cares for the Whole Child
"('eyeing', 'her')",0.14285714285714285,North Country School Cares for the Whole Child
"('her', 'extra')",0.3333333333333333,North Country School Cares for the Whole Child
"('extra', 'pounds')",0.0,North Country School Cares for the Whole Child
"('pounds', '.')",0.0,North Country School Cares for the Whole Child
"('.', 'Hot')",0.0,North Country School Cares for the Whole Child
"('Hot', ',')",0.0,North Country School Cares for the Whole Child
"(',', 'freshly-ground')",0.0,North Country School Cares for the Whole Child
"('freshly-ground', 'cereal')",0.2,North Country School Cares for the Whole Child
"('cereal', 'The')",0.14285714285714285,North Country School Cares for the Whole Child
"('has', 'not')",0.0,North Country School Cares for the Whole Child
"('not', 'used')",0.0,North Country School Cares for the Whole Child
"('used', 'cold')",0.14285714285714285,North Country School Cares for the Whole Child
"('cold', 'prepared')",0.125,North Country School Cares for the Whole Child
"('prepared', 'cereals')",0.375,North Country School Cares for the Whole Child
"('cereals', 'for')",0.125,North Country School Cares for the Whole Child
"('for', 'years')",0.14285714285714285,North Country School Cares for the Whole Child
"('years', ',')",0.0,North Country School Cares for the Whole Child
"(',', 'though')",0.0,North Country School Cares for the Whole Child
"('though', 'at')",0.16666666666666666,North Country School Cares for the Whole Child
"('at', 'one')",0.0,North Country School Cares for the Whole Child
"('one', 'time')",0.16666666666666666,North Country School Cares for the Whole Child
"('that', 'was')",0.2,North Country School Cares for the Whole Child
"('was', 'all')",0.25,North Country School Cares for the Whole Child
"('all', 'they')",0.0,North Country School Cares for the Whole Child
"('they', 'ever')",0.16666666666666666,North Country School Cares for the Whole Child
"('ever', 'served')",0.6,North Country School Cares for the Whole Child
"('served', '.')",0.0,North Country School Cares for the Whole Child
"('When', 'the')",0.4,North Country School Cares for the Whole Child
"('the', 'chance')",0.3333333333333333,North Country School Cares for the Whole Child
"('chance', 'came')",0.5,North Country School Cares for the Whole Child
"('came', ',')",0.0,North Country School Cares for the Whole Child
"(',', 'they')",0.0,North Country School Cares for the Whole Child
"('they', 'first')",0.125,North Country School Cares for the Whole Child
"('first', 'eliminated')",0.18181818181818182,North Country School Cares for the Whole Child
"('eliminated', 'cold')",0.2,North Country School Cares for the Whole Child
"('cold', 'cereal')",0.2857142857142857,North Country School Cares for the Whole Child
"('cereal', 'once')",0.2857142857142857,North Country School Cares for the Whole Child
"('once', 'a')",0.0,North Country School Cares for the Whole Child
"('a', 'week')",0.0,North Country School Cares for the Whole Child
"('week', ',')",0.0,North Country School Cares for the Whole Child
"(',', 'then')",0.0,North Country School Cares for the Whole Child
"('then', 'gradually')",0.0,North Country School Cares for the Whole Child
"('gradually', 'converted')",0.15384615384615385,North Country School Cares for the Whole Child
"('converted', 'to')",0.25,North Country School Cares for the Whole Child
"('to', 'hot')",0.6666666666666666,North Country School Cares for the Whole Child
"('hot', 'fresh-ground')",0.16666666666666666,North Country School Cares for the Whole Child
"('fresh-ground', 'cereal')",0.14285714285714285,North Country School Cares for the Whole Child
"('cereal', 'every')",0.2857142857142857,North Country School Cares for the Whole Child
"('day', '.')",0.0,North Country School Cares for the Whole Child
"('.', 'They')",0.0,North Country School Cares for the Whole Child
"('They', 'serve')",0.14285714285714285,North Country School Cares for the Whole Child
"('serve', 'cracked')",0.25,North Country School Cares for the Whole Child
"('cracked', 'wheat')",0.2222222222222222,North Country School Cares for the Whole Child
"('oats', 'or')",0.2,North Country School Cares for the Whole Child
"('or', 'cornmeal')",0.25,North Country School Cares for the Whole Child
"('cornmeal', '.')",0.0,North Country School Cares for the Whole Child
"('.', 'Occasionally')",0.0,North Country School Cares for the Whole Child
"('Occasionally', ',')",0.0,North Country School Cares for the Whole Child
"('children', 'find')",0.3333333333333333,North Country School Cares for the Whole Child
"('find', 'steamed')",0.1111111111111111,North Country School Cares for the Whole Child
"('steamed', ',')",0.0,North Country School Cares for the Whole Child
"(',', 'whole-wheat')",0.0,North Country School Cares for the Whole Child
"('whole-wheat', 'grains')",0.07692307692307693,North Country School Cares for the Whole Child
"('grains', 'for')",0.125,North Country School Cares for the Whole Child
"('for', 'cereal')",0.14285714285714285,North Country School Cares for the Whole Child
"('cereal', 'which')",0.125,North Country School Cares for the Whole Child
"('which', 'they')",0.14285714285714285,North Country School Cares for the Whole Child
"('they', 'call')",0.0,North Country School Cares for the Whole Child
"('call', '``')",0.0,North Country School Cares for the Whole Child
"('``', 'buckshot')",0.0,North Country School Cares for the Whole Child
"('buckshot', ""''"")",0.0,North Country School Cares for the Whole Child
"('At', 'the')",0.25,North Country School Cares for the Whole Child
"('the', 'beginning')",0.14285714285714285,North Country School Cares for the Whole Child
"('beginning', 'of')",0.0,North Country School Cares for the Whole Child
"('school', 'year')",0.0,North Country School Cares for the Whole Child
"('year', ',')",0.0,North Country School Cares for the Whole Child
"('the', 'new')",0.2,North Country School Cares for the Whole Child
"('new', 'students')",0.2857142857142857,North Country School Cares for the Whole Child
"('students', ""don't"")",0.375,North Country School Cares for the Whole Child
"(""don't"", 'eat')",0.14285714285714285,North Country School Cares for the Whole Child
"('eat', 'the')",0.5,North Country School Cares for the Whole Child
"('the', 'cereal')",0.14285714285714285,North Country School Cares for the Whole Child
"('cereal', 'right')",0.1111111111111111,North Country School Cares for the Whole Child
"('right', 'away')",0.0,North Country School Cares for the Whole Child
"('away', ',')",0.0,North Country School Cares for the Whole Child
"('but', 'within')",0.14285714285714285,North Country School Cares for the Whole Child
"('within', 'a')",0.0,North Country School Cares for the Whole Child
"('a', 'short')",0.0,North Country School Cares for the Whole Child
"('short', 'time')",0.125,North Country School Cares for the Whole Child
"('time', 'they')",0.3333333333333333,North Country School Cares for the Whole Child
"('are', 'eating')",0.2857142857142857,North Country School Cares for the Whole Child
"('eating', 'it')",0.3333333333333333,North Country School Cares for the Whole Child
"('it', 'voraciously')",0.09090909090909091,North Country School Cares for the Whole Child
"('voraciously', '.')",0.0,North Country School Cares for the Whole Child
"('When', 'they')",0.3333333333333333,North Country School Cares for the Whole Child
"('they', 'leave')",0.14285714285714285,North Country School Cares for the Whole Child
"('leave', 'for')",0.0,North Country School Cares for the Whole Child
"('for', 'vacations')",0.1,North Country School Cares for the Whole Child
"('vacations', 'they')",0.09090909090909091,North Country School Cares for the Whole Child
"('they', 'miss')",0.0,North Country School Cares for the Whole Child
"('miss', 'the')",0.0,North Country School Cares for the Whole Child
"('the', 'hot')",0.5,North Country School Cares for the Whole Child
"('hot', 'cereal')",0.0,North Country School Cares for the Whole Child
"('cereal', '.')",0.0,North Country School Cares for the Whole Child
"('has', 'received')",0.0,North Country School Cares for the Whole Child
"('received', 'letters')",0.2222222222222222,North Country School Cares for the Whole Child
"('letters', 'from')",0.125,North Country School Cares for the Whole Child
"('from', 'parents')",0.1,North Country School Cares for the Whole Child
"('parents', 'asking')",0.3,North Country School Cares for the Whole Child
"('asking', ',')",0.0,North Country School Cares for the Whole Child
"('``', 'What')",0.0,North Country School Cares for the Whole Child
"('What', 'happened')",0.25,North Country School Cares for the Whole Child
"('happened', 'to')",0.0,North Country School Cares for the Whole Child
"('to', 'Johnny')",0.16666666666666666,North Country School Cares for the Whole Child
"('Johnny', '?')",0.0,North Country School Cares for the Whole Child
"('?', '?')",1.0,North Country School Cares for the Whole Child
"('?', 'He')",0.0,North Country School Cares for the Whole Child
"('He', 'never')",0.2,North Country School Cares for the Whole Child
"('never', 'used')",0.14285714285714285,North Country School Cares for the Whole Child
"('to', 'like')",0.0,North Country School Cares for the Whole Child
"('like', 'any')",0.0,North Country School Cares for the Whole Child
"('any', 'hot')",0.0,North Country School Cares for the Whole Child
"('cereal', ',')",0.0,North Country School Cares for the Whole Child
"(',', 'now')",0.0,North Country School Cares for the Whole Child
"('now', ""that's"")",0.0,North Country School Cares for the Whole Child
"(""that's"", 'the')",0.3333333333333333,North Country School Cares for the Whole Child
"('only', 'kind')",0.14285714285714285,North Country School Cares for the Whole Child
"('kind', 'he')",0.0,North Country School Cares for the Whole Child
"('he', 'wants')",0.0,North Country School Cares for the Whole Child
"('wants', '.')",0.0,North Country School Cares for the Whole Child
"('Where', 'can')",0.0,North Country School Cares for the Whole Child
"('can', 'we')",0.0,North Country School Cares for the Whole Child
"('we', 'get')",0.25,North Country School Cares for the Whole Child
"('get', 'this')",0.16666666666666666,North Country School Cares for the Whole Child
"('this', 'cereal')",0.0,North Country School Cares for the Whole Child
"('cereal', 'he')",0.16666666666666666,North Country School Cares for the Whole Child
"('he', 'likes')",0.16666666666666666,North Country School Cares for the Whole Child
"('likes', 'so')",0.16666666666666666,North Country School Cares for the Whole Child
"(""''"", '?')",0.0,North Country School Cares for the Whole Child
"('?', 'Body-building')",0.0,North Country School Cares for the Whole Child
"('Body-building', 'foods')",0.15384615384615385,North Country School Cares for the Whole Child
"('foods', 'Salads')",0.2857142857142857,North Country School Cares for the Whole Child
"('Salads', 'are')",0.14285714285714285,North Country School Cares for the Whole Child
"('are', 'served')",0.3333333333333333,North Country School Cares for the Whole Child
"('served', 'at')",0.0,North Country School Cares for the Whole Child
"('at', 'least')",0.4,North Country School Cares for the Whole Child
"('least', 'once')",0.125,North Country School Cares for the Whole Child
"('a', 'day')",0.3333333333333333,North Country School Cares for the Whole Child
"('.', 'Vegetables')",0.0,North Country School Cares for the Whole Child
"('Vegetables', 'are')",0.2222222222222222,North Country School Cares for the Whole Child
"('served', 'liberally')",0.2,North Country School Cares for the Whole Child
"('liberally', '.')",0.0,North Country School Cares for the Whole Child
"('.', 'Most')",0.0,North Country School Cares for the Whole Child
"('Most', 'come')",0.14285714285714285,North Country School Cares for the Whole Child
"('come', 'from')",0.3333333333333333,North Country School Cares for the Whole Child
"('from', 'the')",0.0,North Country School Cares for the Whole Child
"('cellar', 'or')",0.16666666666666666,North Country School Cares for the Whole Child
"('or', 'from')",0.5,North Country School Cares for the Whole Child
"('the', 'freezer')",0.16666666666666666,North Country School Cares for the Whole Child
"('freezer', '.')",0.0,North Country School Cares for the Whole Child
"('.', 'Home-made')",0.0,North Country School Cares for the Whole Child
"('Home-made', 'sauerkraut')",0.16666666666666666,North Country School Cares for the Whole Child
"('sauerkraut', 'is')",0.125,North Country School Cares for the Whole Child
"('is', 'served')",0.16666666666666666,North Country School Cares for the Whole Child
"('served', 'once')",0.125,North Country School Cares for the Whole Child
"('.', 'Sprouted')",0.0,North Country School Cares for the Whole Child
"('Sprouted', 'grains')",0.07692307692307693,North Country School Cares for the Whole Child
"('grains', 'and')",0.2857142857142857,North Country School Cares for the Whole Child
"('and', 'seeds')",0.2,North Country School Cares for the Whole Child
"('seeds', 'are')",0.2,North Country School Cares for the Whole Child
"('used', 'in')",0.0,North Country School Cares for the Whole Child
"('in', 'salads')",0.0,North Country School Cares for the Whole Child
"('salads', 'and')",0.4,North Country School Cares for the Whole Child
"('and', 'dishes')",0.14285714285714285,North Country School Cares for the Whole Child
"('dishes', 'such')",0.2857142857142857,North Country School Cares for the Whole Child
"('such', 'as')",0.2,North Country School Cares for the Whole Child
"('as', 'chop')",0.0,North Country School Cares for the Whole Child
"('chop', 'suey')",0.0,North Country School Cares for the Whole Child
"('suey', '.')",0.0,North Country School Cares for the Whole Child
"('.', 'Sometimes')",0.0,North Country School Cares for the Whole Child
"('Sometimes', 'sprouted')",0.36363636363636365,North Country School Cares for the Whole Child
"('sprouted', 'wheat')",0.18181818181818182,North Country School Cares for the Whole Child
"('wheat', 'is')",0.0,North Country School Cares for the Whole Child
"('is', 'added')",0.0,North Country School Cares for the Whole Child
"('added', 'to')",0.0,North Country School Cares for the Whole Child
"('to', 'bread')",0.0,North Country School Cares for the Whole Child
"('bread', 'and')",0.3333333333333333,North Country School Cares for the Whole Child
"('and', 'causes')",0.14285714285714285,North Country School Cares for the Whole Child
"('causes', 'the')",0.14285714285714285,North Country School Cares for the Whole Child
"('children', 'to')",0.0,North Country School Cares for the Whole Child
"('to', 'remark')",0.0,North Country School Cares for the Whole Child
"('remark', ',')",0.0,North Country School Cares for the Whole Child
"('``', 'Lillian')",0.0,North Country School Cares for the Whole Child
"('Lillian', ',')",0.0,North Country School Cares for the Whole Child
"('did', 'you')",0.0,North Country School Cares for the Whole Child
"('you', 'put')",0.2,North Country School Cares for the Whole Child
"('put', 'nuts')",0.4,North Country School Cares for the Whole Child
"('nuts', 'in')",0.2,North Country School Cares for the Whole Child
"('bread', 'today')",0.25,North Country School Cares for the Whole Child
"('today', ""''"")",0.0,North Country School Cares for the Whole Child
"('?', 'Milk')",0.0,North Country School Cares for the Whole Child
"('Milk', 'appears')",0.0,North Country School Cares for the Whole Child
"('appears', 'twice')",0.1111111111111111,North Country School Cares for the Whole Child
"('twice', 'a')",0.0,North Country School Cares for the Whole Child
"('school', 'raises')",0.1111111111111111,North Country School Cares for the Whole Child
"('raises', 'enough')",0.1,North Country School Cares for the Whole Child
"('enough', 'poultry')",0.18181818181818182,North Country School Cares for the Whole Child
"('poultry', ',')",0.0,North Country School Cares for the Whole Child
"('pigs', ',')",0.0,North Country School Cares for the Whole Child
"('and', 'beef')",0.0,North Country School Cares for the Whole Child
"('beef', 'cattle')",0.14285714285714285,North Country School Cares for the Whole Child
"('cattle', 'for')",0.0,North Country School Cares for the Whole Child
"('for', 'most')",0.16666666666666666,North Country School Cares for the Whole Child
"('most', 'of')",0.2,North Country School Cares for the Whole Child
"('of', 'their')",0.0,North Country School Cares for the Whole Child
"('their', 'needs')",0.125,North Country School Cares for the Whole Child
"('needs', '.')",0.0,North Country School Cares for the Whole Child
"('.', 'Lots')",0.0,North Country School Cares for the Whole Child
"('Lots', 'of')",0.2,North Country School Cares for the Whole Child
"('of', 'cheese')",0.0,North Country School Cares for the Whole Child
"('cheese', 'made')",0.14285714285714285,North Country School Cares for the Whole Child
"('from', 'June')",0.0,North Country School Cares for the Whole Child
"('June', 'grass')",0.0,North Country School Cares for the Whole Child
"('grass', 'milk')",0.0,North Country School Cares for the Whole Child
"('milk', 'is')",0.2,North Country School Cares for the Whole Child
"('.', 'Hens')",0.0,North Country School Cares for the Whole Child
"('Hens', 'are')",0.16666666666666666,North Country School Cares for the Whole Child
"('are', 'kept')",0.16666666666666666,North Country School Cares for the Whole Child
"('kept', 'on')",0.0,North Country School Cares for the Whole Child
"('the', 'range')",0.14285714285714285,North Country School Cares for the Whole Child
"('range', 'and')",0.3333333333333333,North Country School Cares for the Whole Child
"('and', 'roosters')",0.0,North Country School Cares for the Whole Child
"('roosters', 'are')",0.3333333333333333,North Country School Cares for the Whole Child
"('kept', 'with')",0.14285714285714285,North Country School Cares for the Whole Child
"('with', 'them')",0.3333333333333333,North Country School Cares for the Whole Child
"('them', 'for')",0.0,North Country School Cares for the Whole Child
"('their', 'fertility')",0.5,North Country School Cares for the Whole Child
"('fertility', '.')",0.0,North Country School Cares for the Whole Child
"('.', 'Organ')",0.0,North Country School Cares for the Whole Child
"('Organ', 'meats')",0.1111111111111111,North Country School Cares for the Whole Child
"('meats', 'such')",0.125,North Country School Cares for the Whole Child
"('as', 'beef')",0.0,North Country School Cares for the Whole Child
"('beef', 'and')",0.0,North Country School Cares for the Whole Child
"('and', 'chicken')",0.125,North Country School Cares for the Whole Child
