w,taza
"('down', 'into')",0.3333333333333333,A Wreath for Garibaldi
"('into', 'his')",0.16666666666666666,A Wreath for Garibaldi
"('his', 'drink')",0.14285714285714285,A Wreath for Garibaldi
"('drink', ',')",0.0,A Wreath for Garibaldi
"('a', 'bad')",0.3333333333333333,A Wreath for Garibaldi
"('bad', 'Martini')",0.125,A Wreath for Garibaldi
"('Martini', 'made')",0.1111111111111111,A Wreath for Garibaldi
"('made', 'with')",0.0,A Wreath for Garibaldi
"('with', 'raw')",0.16666666666666666,A Wreath for Garibaldi
"('raw', 'Italian')",0.125,A Wreath for Garibaldi
"('Italian', 'gin')",0.2857142857142857,A Wreath for Garibaldi
"('gin', '.')",0.0,A Wreath for Garibaldi
"('``', 'Bullshit')",0.0,A Wreath for Garibaldi
"('Bullshit', ""''"")",0.0,A Wreath for Garibaldi
"(',', 'he')",0.0,A Wreath for Garibaldi
"('he', 'said')",0.0,A Wreath for Garibaldi
"('said', 'softly')",0.1111111111111111,A Wreath for Garibaldi
"('softly', '.')",0.0,A Wreath for Garibaldi
"('``', 'Excuse')",0.0,A Wreath for Garibaldi
"('Excuse', 'me')",0.14285714285714285,A Wreath for Garibaldi
"('me', ""''"")",0.0,A Wreath for Garibaldi
"('``', 'I')",0.0,A Wreath for Garibaldi
"('I', 'am')",0.0,A Wreath for Garibaldi
"('am', 'not')",0.0,A Wreath for Garibaldi
"('not', 'familiar')",0.0,A Wreath for Garibaldi
"('familiar', 'with')",0.1111111111111111,A Wreath for Garibaldi
"('with', 'the')",0.4,A Wreath for Garibaldi
"('the', 'expression')",0.1,A Wreath for Garibaldi
"('expression', ""''"")",0.0,A Wreath for Garibaldi
"('The', 'apartment')",0.1111111111111111,A Wreath for Garibaldi
"('apartment', 'where')",0.2222222222222222,A Wreath for Garibaldi
"('where', 'we')",0.5,A Wreath for Garibaldi
"('talking', 'that')",0.25,A Wreath for Garibaldi
"('that', 'afternoon')",0.25,A Wreath for Garibaldi
"('afternoon', 'in')",0.125,A Wreath for Garibaldi
"('in', 'March')",0.0,A Wreath for Garibaldi
"('March', 'faced')",0.25,A Wreath for Garibaldi
"('faced', 'onto')",0.0,A Wreath for Garibaldi
"('onto', 'the')",0.2,A Wreath for Garibaldi
"('the', 'street')",0.4,A Wreath for Garibaldi
"('street', ""Garibaldi's"")",0.18181818181818182,A Wreath for Garibaldi
"(""Garibaldi's"", 'men')",0.0,A Wreath for Garibaldi
"('men', 'had')",0.0,A Wreath for Garibaldi
"('charged', 'up')",0.0,A Wreath for Garibaldi
"('and', 'along')",0.3333333333333333,A Wreath for Garibaldi
"('along', '.')",0.0,A Wreath for Garibaldi
"('.', 'Across')",0.0,A Wreath for Garibaldi
"('Across', 'the')",0.0,A Wreath for Garibaldi
"('way', 'from')",0.0,A Wreath for Garibaldi
"('the', 'apartment')",0.25,A Wreath for Garibaldi
"('apartment', 'building')",0.07692307692307693,A Wreath for Garibaldi
"('building', 'is')",0.125,A Wreath for Garibaldi
"('a', 'ruined')",0.0,A Wreath for Garibaldi
"('ruined', 'house')",0.2222222222222222,A Wreath for Garibaldi
"('house', ',')",0.0,A Wreath for Garibaldi
"(',', 'shot')",0.0,A Wreath for Garibaldi
"('shot', 'to')",0.5,A Wreath for Garibaldi
"('to', 'hell')",0.0,A Wreath for Garibaldi
"('hell', 'that')",0.2,A Wreath for Garibaldi
"('that', 'day')",0.2,A Wreath for Garibaldi
"('day', 'in')",0.0,A Wreath for Garibaldi
"('in', '1849')",0.0,A Wreath for Garibaldi
"('1849', ',')",0.0,A Wreath for Garibaldi
"('and', 'left')",0.0,A Wreath for Garibaldi
"('left', 'that')",0.16666666666666666,A Wreath for Garibaldi
"('way', 'as')",0.25,A Wreath for Garibaldi
"('a', 'memorial')",0.14285714285714285,A Wreath for Garibaldi
"('memorial', '.')",0.0,A Wreath for Garibaldi
"('There', 'is')",0.0,A Wreath for Garibaldi
"('a', 'bronze')",0.0,A Wreath for Garibaldi
"('bronze', 'wreath')",0.2,A Wreath for Garibaldi
"('wreath', 'on')",0.0,A Wreath for Garibaldi
"('on', 'the')",0.0,A Wreath for Garibaldi
"('the', 'wall')",0.0,A Wreath for Garibaldi
"('wall', '.')",0.0,A Wreath for Garibaldi
"('.', 'Like')",0.0,A Wreath for Garibaldi
"('Like', 'everything')",0.18181818181818182,A Wreath for Garibaldi
"('everything', 'else')",0.09090909090909091,A Wreath for Garibaldi
"('else', 'in')",0.0,A Wreath for Garibaldi
"('in', 'Rome')",0.0,A Wreath for Garibaldi
"('Rome', ',')",0.0,A Wreath for Garibaldi
"(',', 'ruins')",0.0,A Wreath for Garibaldi
"('ruins', 'and')",0.14285714285714285,A Wreath for Garibaldi
"('and', 'monuments')",0.1111111111111111,A Wreath for Garibaldi
"('monuments', 'alike')",0.09090909090909091,A Wreath for Garibaldi
"('alike', ',')",0.0,A Wreath for Garibaldi
"('that', 'house')",0.14285714285714285,A Wreath for Garibaldi
"('house', 'is')",0.16666666666666666,A Wreath for Garibaldi
"('is', 'lived')",0.16666666666666666,A Wreath for Garibaldi
"('in', '.')",0.0,A Wreath for Garibaldi
"('I', 'have')",0.0,A Wreath for Garibaldi
"('have', 'seen')",0.16666666666666666,A Wreath for Garibaldi
"('seen', 'diapers')",0.25,A Wreath for Garibaldi
"('diapers', 'strung')",0.18181818181818182,A Wreath for Garibaldi
"('strung', 'across')",0.2222222222222222,A Wreath for Garibaldi
"('across', 'the')",0.0,A Wreath for Garibaldi
"('the', 'ruined')",0.125,A Wreath for Garibaldi
"('ruined', 'roof')",0.125,A Wreath for Garibaldi
"('roof', '.')",0.0,A Wreath for Garibaldi
"('lady', 'really')",0.5,A Wreath for Garibaldi
"('really', 'wanted')",0.2222222222222222,A Wreath for Garibaldi
"('wanted', 'to')",0.14285714285714285,A Wreath for Garibaldi
"('to', 'put')",0.25,A Wreath for Garibaldi
"('put', 'a')",0.0,A Wreath for Garibaldi
"('Garibaldi', 'monument')",0.0,A Wreath for Garibaldi
"('monument', 'on')",0.3333333333333333,A Wreath for Garibaldi
"('the', '30th')",0.4,A Wreath for Garibaldi
"('30th', 'of')",0.0,A Wreath for Garibaldi
"('of', 'April')",0.0,A Wreath for Garibaldi
"('April', '.')",0.0,A Wreath for Garibaldi
"('.', 'She')",0.0,A Wreath for Garibaldi
"('She', 'had')",0.2,A Wreath for Garibaldi
"('had', 'her')",0.2,A Wreath for Garibaldi
"('her', 'reasons')",0.2857142857142857,A Wreath for Garibaldi
"('reasons', 'for')",0.2857142857142857,A Wreath for Garibaldi
"('for', 'this')",0.0,A Wreath for Garibaldi
"('this', '.')",0.0,A Wreath for Garibaldi
"('.', 'For')",0.0,A Wreath for Garibaldi
"('For', 'one')",0.2,A Wreath for Garibaldi
"('one', 'thing')",0.14285714285714285,A Wreath for Garibaldi
"(',', 'there')",0.0,A Wreath for Garibaldi
"('there', ""wasn't"")",0.1111111111111111,A Wreath for Garibaldi
"(""wasn't"", 'going')",0.1111111111111111,A Wreath for Garibaldi
"('be', 'any')",0.0,A Wreath for Garibaldi
"('any', 'ceremony')",0.25,A Wreath for Garibaldi
"('ceremony', 'at')",0.0,A Wreath for Garibaldi
"('all', 'this')",0.0,A Wreath for Garibaldi
"('this', 'year')",0.0,A Wreath for Garibaldi
"('year', '.')",0.0,A Wreath for Garibaldi
"('few', 'reasons')",0.125,A Wreath for Garibaldi
"('for', 'that')",0.0,A Wreath for Garibaldi
"('too', ':')",0.0,A Wreath for Garibaldi
"(':', 'Garibaldi')",0.0,A Wreath for Garibaldi
"('Garibaldi', 'had')",0.25,A Wreath for Garibaldi
"('been', 'taken')",0.3333333333333333,A Wreath for Garibaldi
"('taken', 'up')",0.0,A Wreath for Garibaldi
"('and', 'exploited')",0.1,A Wreath for Garibaldi
"('exploited', 'by')",0.0,A Wreath for Garibaldi
"('by', 'the')",0.0,A Wreath for Garibaldi
"('the', 'Communists')",0.1,A Wreath for Garibaldi
"('Communists', 'nowadays')",0.25,A Wreath for Garibaldi
"('nowadays', '.')",0.0,A Wreath for Garibaldi
"('.', 'Therefore')",0.0,A Wreath for Garibaldi
"('Therefore', 'the')",0.2857142857142857,A Wreath for Garibaldi
"('the', 'government')",0.2222222222222222,A Wreath for Garibaldi
"('government', 'wanted')",0.2727272727272727,A Wreath for Garibaldi
"('wanted', 'no')",0.14285714285714285,A Wreath for Garibaldi
"('no', 'part')",0.0,A Wreath for Garibaldi
"('part', 'of')",0.0,A Wreath for Garibaldi
"('of', 'him')",0.0,A Wreath for Garibaldi
"('him', '.')",0.0,A Wreath for Garibaldi
"('.', '(')",0.0,A Wreath for Garibaldi
"('(', 'It')",0.0,A Wreath for Garibaldi
"('It', 'is')",0.0,A Wreath for Garibaldi
"('is', 'sort')",0.2,A Wreath for Garibaldi
"('sort', 'of')",0.2,A Wreath for Garibaldi
"('of', 'as')",0.0,A Wreath for Garibaldi
"('as', 'if')",0.0,A Wreath for Garibaldi
"('if', 'our')",0.0,A Wreath for Garibaldi
"('our', 'government')",0.2222222222222222,A Wreath for Garibaldi
"('government', 'should')",0.07692307692307693,A Wreath for Garibaldi
"('should', 'decide')",0.1111111111111111,A Wreath for Garibaldi
"('decide', 'to')",0.0,A Wreath for Garibaldi
"('to', 'disown')",0.14285714285714285,A Wreath for Garibaldi
"('disown', 'Washington')",0.36363636363636365,A Wreath for Garibaldi
"('Washington', 'or')",0.1,A Wreath for Garibaldi
"('or', 'Lincoln')",0.14285714285714285,A Wreath for Garibaldi
"('Lincoln', 'for')",0.125,A Wreath for Garibaldi
"('the', 'same')",0.16666666666666666,A Wreath for Garibaldi
"('same', 'reason')",0.42857142857142855,A Wreath for Garibaldi
"('reason', '.')",0.0,A Wreath for Garibaldi
"('.', ')')",0.0,A Wreath for Garibaldi
"(')', 'And')",0.0,A Wreath for Garibaldi
"('And', 'then')",0.16666666666666666,A Wreath for Garibaldi
"('then', 'there')",0.6,A Wreath for Garibaldi
"('there', 'were')",0.4,A Wreath for Garibaldi
"('were', 'ecclesiastical')",0.1111111111111111,A Wreath for Garibaldi
"('ecclesiastical', 'matters')",0.4444444444444444,A Wreath for Garibaldi
"('matters', ',')",0.0,A Wreath for Garibaldi
"('the', 'matter')",0.3333333333333333,A Wreath for Garibaldi
"('matter', 'of')",0.0,A Wreath for Garibaldi
"(""Garibaldi's"", 'anti-clericalism')",0.3333333333333333,A Wreath for Garibaldi
"('anti-clericalism', '.')",0.0,A Wreath for Garibaldi
"('There', 'was')",0.0,A Wreath for Garibaldi
"('new', 'Pope')",0.16666666666666666,A Wreath for Garibaldi
"('Pope', 'and')",0.0,A Wreath for Garibaldi
"('the', 'Vatican')",0.125,A Wreath for Garibaldi
"('Vatican', 'was')",0.125,A Wreath for Garibaldi
"('was', 'making')",0.125,A Wreath for Garibaldi
"('making', 'itself')",0.09090909090909091,A Wreath for Garibaldi
"('itself', 'heard')",0.1,A Wreath for Garibaldi
"('heard', 'and')",0.3333333333333333,A Wreath for Garibaldi
"('and', 'felt')",0.0,A Wreath for Garibaldi
"('felt', 'these')",0.3333333333333333,A Wreath for Garibaldi
"('.', 'As')",0.0,A Wreath for Garibaldi
"('As', 'it')",0.0,A Wreath for Garibaldi
"('it', 'happens')",0.0,A Wreath for Garibaldi
"('happens', 'the')",0.2857142857142857,A Wreath for Garibaldi
"('the', 'English')",0.1111111111111111,A Wreath for Garibaldi
"('lady', 'is')",0.0,A Wreath for Garibaldi
"('a', 'good')",0.0,A Wreath for Garibaldi
"('good', 'Catholic')",0.1,A Wreath for Garibaldi
"('Catholic', 'herself')",0.16666666666666666,A Wreath for Garibaldi
"('herself', ',')",0.0,A Wreath for Garibaldi
"('but', 'of')",0.0,A Wreath for Garibaldi
"('of', 'more')",0.2,A Wreath for Garibaldi
"('more', 'liberal')",0.25,A Wreath for Garibaldi
"('liberal', 'political')",0.3,A Wreath for Garibaldi
"('political', 'persuasion')",0.3333333333333333,A Wreath for Garibaldi
"('persuasion', '.')",0.0,A Wreath for Garibaldi
"('.', 'Nothing')",0.0,A Wreath for Garibaldi
"('Nothing', 'was')",0.0,A Wreath for Garibaldi
"('be', 'done')",0.2,A Wreath for Garibaldi
"('done', 'this')",0.0,A Wreath for Garibaldi
"('year', 'to')",0.0,A Wreath for Garibaldi
"('to', 'celebrate')",0.125,A Wreath for Garibaldi
"('celebrate', ""Garibaldi's"")",0.3333333333333333,A Wreath for Garibaldi
"(""Garibaldi's"", 'bold')",0.3,A Wreath for Garibaldi
"('bold', 'and')",0.16666666666666666,A Wreath for Garibaldi
"('and', 'unsuccessful')",0.1111111111111111,A Wreath for Garibaldi
"('unsuccessful', 'defense')",0.5,A Wreath for Garibaldi
"('defense', 'of')",0.16666666666666666,A Wreath for Garibaldi
"('of', 'Rome')",0.2,A Wreath for Garibaldi
"('Rome', '.')",0.0,A Wreath for Garibaldi
"('.', 'All')",0.0,A Wreath for Garibaldi
"('All', 'that')",0.0,A Wreath for Garibaldi
"('that', 'the')",0.5,A Wreath for Garibaldi
"('lady', 'wanted')",0.25,A Wreath for Garibaldi
"('do', 'was')",0.0,A Wreath for Garibaldi
"('was', 'to')",0.0,A Wreath for Garibaldi
"('to', 'walk')",0.0,A Wreath for Garibaldi
"('walk', 'up')",0.0,A Wreath for Garibaldi
"('to', 'the')",0.25,A Wreath for Garibaldi
"('the', 'monument')",0.2857142857142857,A Wreath for Garibaldi
"('monument', 'and')",0.125,A Wreath for Garibaldi
"('and', 'lay')",0.2,A Wreath for Garibaldi
"('at', 'its')",0.25,A Wreath for Garibaldi
"('its', 'base')",0.16666666666666666,A Wreath for Garibaldi
"('base', '.')",0.0,A Wreath for Garibaldi
"('This', 'would')",0.0,A Wreath for Garibaldi
"('would', 'show')",0.2857142857142857,A Wreath for Garibaldi
"('show', 'that')",0.16666666666666666,A Wreath for Garibaldi
"('that', 'somebody')",0.0,A Wreath for Garibaldi
"('somebody', ',')",0.0,A Wreath for Garibaldi
"(',', 'even')",0.0,A Wreath for Garibaldi
"('even', 'a')",0.0,A Wreath for Garibaldi
"('foreigner', 'living')",0.3333333333333333,A Wreath for Garibaldi
"('living', 'in')",0.4,A Wreath for Garibaldi
"(',', 'cared')",0.0,A Wreath for Garibaldi
"('cared', '.')",0.0,A Wreath for Garibaldi
"('.', 'And')",0.0,A Wreath for Garibaldi
"('other', 'things')",0.2222222222222222,A Wreath for Garibaldi
"('.', 'Some')",0.0,A Wreath for Garibaldi
"('Some', 'of')",0.2,A Wreath for Garibaldi
"('the', 'marble')",0.125,A Wreath for Garibaldi
"('busts', 'in')",0.0,A Wreath for Garibaldi
"('are', 'of')",0.0,A Wreath for Garibaldi
"('of', 'young')",0.16666666666666666,A Wreath for Garibaldi
"('young', 'Englishmen')",0.16666666666666666,A Wreath for Garibaldi
"('Englishmen', 'who')",0.09090909090909091,A Wreath for Garibaldi
"('who', 'fought')",0.2857142857142857,A Wreath for Garibaldi
"('fought', 'and')",0.0,A Wreath for Garibaldi
"('and', 'died')",0.2,A Wreath for Garibaldi
"('died', 'for')",0.0,A Wreath for Garibaldi
"('Garibaldi', '.')",0.0,A Wreath for Garibaldi
"('She', 'also')",0.0,A Wreath for Garibaldi
"('also', 'mentioned')",0.1,A Wreath for Garibaldi
"('mentioned', 'leaving')",0.2727272727272727,A Wreath for Garibaldi
"('leaving', 'a')",0.14285714285714285,A Wreath for Garibaldi
"('little', 'bunch')",0.0,A Wreath for Garibaldi
"('bunch', 'of')",0.0,A Wreath for Garibaldi
"('of', 'flowers')",0.2857142857142857,A Wreath for Garibaldi
"('flowers', 'at')",0.0,A Wreath for Garibaldi
"('Bosis', '.')",0.0,A Wreath for Garibaldi
"('is', 'hard')",0.0,A Wreath for Garibaldi
"('hard', 'for')",0.16666666666666666,A Wreath for Garibaldi
"('for', 'me')",0.0,A Wreath for Garibaldi
"('me', 'to')",0.0,A Wreath for Garibaldi
"('to', 'know')",0.2,A Wreath for Garibaldi
"('know', 'how')",0.4,A Wreath for Garibaldi
"('how', 'I')",0.0,A Wreath for Garibaldi
"('I', 'feel')",0.0,A Wreath for Garibaldi
"('feel', 'about')",0.0,A Wreath for Garibaldi
"('about', 'Lauro')",0.42857142857142855,A Wreath for Garibaldi
"('I', 'suffer')",0.0,A Wreath for Garibaldi
"('suffer', 'from')",0.2857142857142857,A Wreath for Garibaldi
"('from', 'mixed')",0.125,A Wreath for Garibaldi
"('mixed', 'feelings')",0.2,A Wreath for Garibaldi
"('feelings', '.')",0.0,A Wreath for Garibaldi
"('a', 'well-to-do')",0.0,A Wreath for Garibaldi
"('well-to-do', ',')",0.0,A Wreath for Garibaldi
"(',', 'handsome')",0.0,A Wreath for Garibaldi
"('and', 'sensitive')",0.125,A Wreath for Garibaldi
"('sensitive', 'young')",0.1,A Wreath for Garibaldi
"('young', 'poet')",0.125,A Wreath for Garibaldi
"('poet', '.')",0.0,A Wreath for Garibaldi
"('.', 'His')",0.0,A Wreath for Garibaldi
"('His', 'bust')",0.16666666666666666,A Wreath for Garibaldi
"('bust', 'shows')",0.14285714285714285,A Wreath for Garibaldi
"('shows', 'an')",0.0,A Wreath for Garibaldi
"('an', 'intense')",0.16666666666666666,A Wreath for Garibaldi
"('intense', ',')",0.0,A Wreath for Garibaldi
"(',', 'mustached')",0.0,A Wreath for Garibaldi
"('mustached', ',')",0.0,A Wreath for Garibaldi
"(',', 'fine-featured')",0.0,A Wreath for Garibaldi
"('fine-featured', 'face')",0.2727272727272727,A Wreath for Garibaldi
"('face', '.')",0.0,A Wreath for Garibaldi
"('He', 'flew')",0.2,A Wreath for Garibaldi
"('flew', 'over')",0.14285714285714285,A Wreath for Garibaldi
"('Rome', 'one')",0.4,A Wreath for Garibaldi
"('day', 'during')",0.125,A Wreath for Garibaldi
"('during', 'the')",0.0,A Wreath for Garibaldi
"('the', 'early')",0.14285714285714285,A Wreath for Garibaldi
"('early', 'days')",0.2857142857142857,A Wreath for Garibaldi
"('days', 'of')",0.0,A Wreath for Garibaldi
"('of', 'Mussolini')",0.125,A Wreath for Garibaldi
"('Mussolini', 'and')",0.1111111111111111,A Wreath for Garibaldi
"('and', 'scattered')",0.25,A Wreath for Garibaldi
"('scattered', 'leaflets')",0.4444444444444444,A Wreath for Garibaldi
"('leaflets', 'over')",0.1111111111111111,A Wreath for Garibaldi
"('over', 'the')",0.16666666666666666,A Wreath for Garibaldi
"('the', 'city')",0.16666666666666666,A Wreath for Garibaldi
"(',', 'denouncing')",0.0,A Wreath for Garibaldi
"('denouncing', 'the')",0.1,A Wreath for Garibaldi
"('the', 'Fascists')",0.125,A Wreath for Garibaldi
"('Fascists', '.')",0.0,A Wreath for Garibaldi
"('was', 'never')",0.0,A Wreath for Garibaldi
"('never', 'heard')",0.2857142857142857,A Wreath for Garibaldi
"('heard', 'of')",0.0,A Wreath for Garibaldi
"('of', 'again')",0.0,A Wreath for Garibaldi
"('again', '.')",0.0,A Wreath for Garibaldi
"('He', 'is')",0.0,A Wreath for Garibaldi
"('is', 'thought')",0.0,A Wreath for Garibaldi
"('thought', 'either')",0.25,A Wreath for Garibaldi
"('either', 'to')",0.16666666666666666,A Wreath for Garibaldi
"('to', 'have')",0.0,A Wreath for Garibaldi
"('have', 'been')",0.16666666666666666,A Wreath for Garibaldi
"('been', 'killed')",0.14285714285714285,A Wreath for Garibaldi
"('killed', 'by')",0.0,A Wreath for Garibaldi
"('Fascists', 'as')",0.3333333333333333,A Wreath for Garibaldi
"('as', 'soon')",0.25,A Wreath for Garibaldi
"('soon', 'as')",0.25,A Wreath for Garibaldi
"('as', 'he')",0.0,A Wreath for Garibaldi
"('he', 'landed')",0.16666666666666666,A Wreath for Garibaldi
"('landed', 'or')",0.0,A Wreath for Garibaldi
"('or', 'to')",0.3333333333333333,A Wreath for Garibaldi
"('have', 'killed')",0.125,A Wreath for Garibaldi
"('killed', 'himself')",0.3333333333333333,A Wreath for Garibaldi
"('himself', 'by')",0.0,A Wreath for Garibaldi
"('by', 'flying')",0.14285714285714285,A Wreath for Garibaldi
"('flying', 'out')",0.0,A Wreath for Garibaldi
"('out', 'to')",0.6666666666666666,A Wreath for Garibaldi
"('to', 'sea')",0.0,A Wreath for Garibaldi
"('sea', 'and')",0.2,A Wreath for Garibaldi
"('and', 'crashing')",0.2222222222222222,A Wreath for Garibaldi
"('crashing', 'his')",0.375,A Wreath for Garibaldi
"('his', 'plane')",0.0,A Wreath for Garibaldi
"('plane', '.')",0.0,A Wreath for Garibaldi
"('was', ',')",0.0,A Wreath for Garibaldi
"(',', 'thus')",0.0,A Wreath for Garibaldi
"('thus', ',')",0.0,A Wreath for Garibaldi
"(',', 'an')",0.0,A Wreath for Garibaldi
"('an', 'early')",0.16666666666666666,A Wreath for Garibaldi
"('early', 'and')",0.14285714285714285,A Wreath for Garibaldi
"('and', 'spectacular')",0.09090909090909091,A Wreath for Garibaldi
"('spectacular', 'victim')",0.16666666666666666,A Wreath for Garibaldi
"('victim', '.')",0.0,A Wreath for Garibaldi
"('And', 'there')",0.0,A Wreath for Garibaldi
"('is', 'something')",0.2222222222222222,A Wreath for Garibaldi
"('something', 'so')",0.2222222222222222,A Wreath for Garibaldi
"('so', 'wonderfully')",0.09090909090909091,A Wreath for Garibaldi
"('wonderfully', 'romantic')",0.2,A Wreath for Garibaldi
"('romantic', 'about')",0.3,A Wreath for Garibaldi
"('all', '.')",0.0,A Wreath for Garibaldi
"('He', 'really')",0.16666666666666666,A Wreath for Garibaldi
"('really', ""didn't"")",0.0,A Wreath for Garibaldi
"(""didn't"", 'know')",0.125,A Wreath for Garibaldi
"('how', 'to')",0.25,A Wreath for Garibaldi
"('to', 'fly')",0.0,A Wreath for Garibaldi
"('fly', '.')",0.0,A Wreath for Garibaldi
"('had', 'crashed')",0.42857142857142855,A Wreath for Garibaldi
"('crashed', 'on')",0.0,A Wreath for Garibaldi
"('on', 'takeoff')",0.14285714285714285,A Wreath for Garibaldi
"('takeoff', 'once')",0.25,A Wreath for Garibaldi
"('once', 'before')",0.2857142857142857,A Wreath for Garibaldi
"('before', '.')",0.0,A Wreath for Garibaldi
"('.', 'Gossip')",0.0,A Wreath for Garibaldi
"('Gossip', 'had')",0.0,A Wreath for Garibaldi
"('had', 'it')",0.0,A Wreath for Garibaldi
"('it', '(')",0.0,A Wreath for Garibaldi
"('(', 'for')",0.0,A Wreath for Garibaldi
"('for', 'gossip')",0.14285714285714285,A Wreath for Garibaldi
"('gossip', 'is')",0.4,A Wreath for Garibaldi
"('is', 'the')",0.0,A Wreath for Garibaldi
"('the', 'soul')",0.0,A Wreath for Garibaldi
"('soul', 'of')",0.2,A Wreath for Garibaldi
"('Rome', ')')",0.0,A Wreath for Garibaldi
"(')', 'that')",0.0,A Wreath for Garibaldi
"('that', 'a')",0.3333333333333333,A Wreath for Garibaldi
"('a', 'famous')",0.16666666666666666,A Wreath for Garibaldi
"('famous', 'American')",0.16666666666666666,A Wreath for Garibaldi
"('American', 'dancer')",0.5555555555555556,A Wreath for Garibaldi
"('dancer', 'of')",0.0,A Wreath for Garibaldi
"('the', 'time')",0.4,A Wreath for Garibaldi
"('time', 'had')",0.0,A Wreath for Garibaldi
"('had', 'paid')",0.4,A Wreath for Garibaldi
"('paid', 'for')",0.0,A Wreath for Garibaldi
"('for', 'both')",0.16666666666666666,A Wreath for Garibaldi
"('both', 'the')",0.4,A Wreath for Garibaldi
"('the', 'planes')",0.125,A Wreath for Garibaldi
"('planes', '.')",0.0,A Wreath for Garibaldi
"('was', 'absurd')",0.2857142857142857,A Wreath for Garibaldi
"('absurd', 'and')",0.2857142857142857,A Wreath for Garibaldi
"('and', 'dramatic')",0.25,A Wreath for Garibaldi
"('dramatic', '.')",0.0,A Wreath for Garibaldi
"('is', 'remembered')",0.0,A Wreath for Garibaldi
"('remembered', 'and')",0.14285714285714285,A Wreath for Garibaldi
"('and', 'has')",0.2,A Wreath for Garibaldi
"('has', 'been')",0.0,A Wreath for Garibaldi
"('been', 'commemorated')",0.1,A Wreath for Garibaldi
"('commemorated', 'by')",0.0,A Wreath for Garibaldi
"('by', 'a')",0.0,A Wreath for Garibaldi
"('a', 'bust')",0.0,A Wreath for Garibaldi
"('bust', 'in')",0.0,A Wreath for Garibaldi
"('a', 'park')",0.25,A Wreath for Garibaldi
"('park', 'and')",0.16666666666666666,A Wreath for Garibaldi
"('and', 'a')",0.3333333333333333,A Wreath for Garibaldi
"('a', 'square')",0.16666666666666666,A Wreath for Garibaldi
"('square', 'in')",0.0,A Wreath for Garibaldi
"('city', 'which')",0.3333333333333333,A Wreath for Garibaldi
"('which', 'was')",0.16666666666666666,A Wreath for Garibaldi
"('was', 'renamed')",0.125,A Wreath for Garibaldi
"('renamed', 'Piazzo')",0.1,A Wreath for Garibaldi
"('Piazzo', 'Lauro')",0.25,A Wreath for Garibaldi
"('Bosis', 'after')",0.0,A Wreath for Garibaldi
"('after', 'the')",0.3333333333333333,A Wreath for Garibaldi
"('.', 'Most')",0.0,A Wreath for Garibaldi
"('Most', 'Romans')",0.25,A Wreath for Garibaldi
"('Romans', ',')",0.0,A Wreath for Garibaldi
"('even', 'some')",0.16666666666666666,A Wreath for Garibaldi
"('some', 'postmen')",0.5714285714285714,A Wreath for Garibaldi
"('postmen', ',')",0.0,A Wreath for Garibaldi
"(',', 'know')",0.0,A Wreath for Garibaldi
"('know', 'it')",0.0,A Wreath for Garibaldi
"('it', 'by')",0.0,A Wreath for Garibaldi
"('old', 'name')",0.0,A Wreath for Garibaldi
"('name', '.')",0.0,A Wreath for Garibaldi
"('.', 'Faced')",0.0,A Wreath for Garibaldi
"('Faced', 'with')",0.0,A Wreath for Garibaldi
"('with', 'a')",0.0,A Wreath for Garibaldi
"('a', 'gesture')",0.0,A Wreath for Garibaldi
"('gesture', 'like')",0.1111111111111111,A Wreath for Garibaldi
"('like', 'Di')",0.2,A Wreath for Garibaldi
"('Di', ""Bosis'"")",0.16666666666666666,A Wreath for Garibaldi
"(""Bosis'"", ',')",0.0,A Wreath for Garibaldi
"(',', 'I')",0.0,A Wreath for Garibaldi
"('I', 'find')",0.0,A Wreath for Garibaldi
"('find', 'usually')",0.0,A Wreath for Garibaldi
"('usually', 'that')",0.14285714285714285,A Wreath for Garibaldi
"('that', 'my')",0.0,A Wreath for Garibaldi
"('my', 'sentiments')",0.14285714285714285,A Wreath for Garibaldi
"('sentiments', 'are')",0.125,A Wreath for Garibaldi
"('are', 'closer')",0.2857142857142857,A Wreath for Garibaldi
"('closer', 'to')",0.14285714285714285,A Wreath for Garibaldi
"('to', 'those')",0.4,A Wreath for Garibaldi
"('those', 'of')",0.16666666666666666,A Wreath for Garibaldi
"('of', 'my')",0.0,A Wreath for Garibaldi
"('my', 'sculptor')",0.0,A Wreath for Garibaldi
"('sculptor', 'friend')",0.07692307692307693,A Wreath for Garibaldi
"('friend', '.')",0.0,A Wreath for Garibaldi
"('The', 'things')",0.125,A Wreath for Garibaldi
"('things', 'that')",0.2857142857142857,A Wreath for Garibaldi
"('that', 'happened')",0.2857142857142857,A Wreath for Garibaldi
"('happened', 'in')",0.14285714285714285,A Wreath for Garibaldi
"('basements', 'were')",0.1111111111111111,A Wreath for Garibaldi
"('were', 'dirty')",0.14285714285714285,A Wreath for Garibaldi
"('dirty', ',')",0.0,A Wreath for Garibaldi
"(',', 'grubby')",0.0,A Wreath for Garibaldi
"('grubby', ',')",0.0,A Wreath for Garibaldi
"('and', 'most')",0.0,A Wreath for Garibaldi
"('most', 'often')",0.2857142857142857,A Wreath for Garibaldi
"('often', 'anonymous')",0.2,A Wreath for Garibaldi
"('anonymous', '.')",0.0,A Wreath for Garibaldi
"('.', 'No')",0.0,A Wreath for Garibaldi
"('No', 'poetry')",0.14285714285714285,A Wreath for Garibaldi
